accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac,speed
0.527,-2.648,-7.829,-59.243,-41.505,8.757,-854.925,-1348.57,3.647,18.687,-33.559,-28.245,164.211,-360.966
-0.196,6.517,-14.83,-10.902,-29.664,6.743,-855.133,-1348.65,-0.694,-23.723,-33.467,-28.287,164.216,-360.971
-0.196,6.517,-14.83,-10.902,-29.664,6.743,-855.4,-1348.75,-0.694,-23.723,-33.443,-28.353,164.154,-360.978
0.608,-2.567,-4.54,-61.501,-24.171,15.105,-855.641,-1349.36,6.652,29.484,-33.317,-28.475,164.088,-360.956
0.608,-2.567,-4.54,-61.501,-24.171,15.105,-855.859,-1349.92,6.652,29.484,-33.165,-28.525,164.118,-360.936
-0.105,5.268,-19.183,-15.541,-29.725,12.664,-856.097,-1350.04,-0.303,-15.354,-33.107,-28.535,164.14,-360.939
-0.105,5.268,-19.183,-15.541,-29.725,12.664,-856.364,-1350.18,-0.303,-15.354,-33.084,-28.562,164.122,-360.943
-0.105,5.268,-19.183,-15.541,-29.725,12.664,-856.632,-1350.32,-0.303,-15.354,-33.06,-28.59,164.105,-360.946
0.359,-0.929,-7.695,-47.524,-12.513,18.706,-856.757,-1350.8,2.653,6.884,-32.846,-28.776,170.598,-360.933
0.359,-0.929,-7.695,-47.524,-12.513,18.706,-856.869,-1351.22,2.653,6.884,-32.619,-28.906,170.522,-360.921
0.426,2.308,-10.851,-14.259,-12.452,18.645,-856.957,-1351.32,2.2,-12.008,-32.37,-28.851,170.669,-360.911
0.426,2.308,-10.851,-14.259,-12.452,18.645,-857.056,-1351.44,2.2,-12.008,-32.138,-28.812,170.79,-360.898
0.967,-2.409,-3.376,-45.205,-15.87,18.157,-857.167,-1351.75,13.129,35.507,-31.812,-28.529,171.217,-360.874
0.967,-2.409,-3.376,-45.205,-15.87,18.157,-857.31,-1352.16,13.129,35.507,-31.525,-28.352,171.504,-360.843
0.967,-2.409,-3.376,-45.205,-15.87,18.157,-857.469,-1352.61,13.129,35.507,-31.259,-28.228,171.72,-360.808
1.274,-2.619,-9.587,-30.373,-30.946,9.49,-857.716,-1352.86,7.304,15.282,-31.155,-28.07,171.927,-360.771
1.274,-2.619,-9.587,-30.373,-30.946,9.49,-857.995,-1353.13,7.304,15.282,-31.088,-27.948,172.083,-360.73
1.427,-4.444,-6.977,-47.28,-36.073,-2.9,-858.319,-1353.56,9.788,32.494,-31.049,-27.828,172.228,-360.684
1.427,-4.444,-6.977,-47.28,-36.073,-2.9,-858.716,-1354.08,9.788,32.494,-31.092,-27.817,172.229,-360.627
1.36,-1.441,-12.699,-36.904,-42.115,-16.878,-859.095,-1354.41,6.074,6.475,-31.152,-27.852,172.174,-360.583
1.36,-1.441,-12.699,-36.904,-42.115,-16.878,-859.432,-1354.7,6.074,6.475,-31.163,-27.845,172.179,-360.544
0.57,-0.436,-11.574,-45.876,-35.951,-25.789,-859.792,-1355.16,2.817,2.156,-31.233,-28.067,167.522,-360.523
0.57,-0.436,-11.574,-45.876,-35.951,-25.789,-860.151,-1355.62,2.817,2.156,-31.301,-28.287,167.197,-360.503
-0.22,3.96,-11.914,-30.617,-28.138,-28.169,-860.404,-1355.89,-1.005,-18.387,-31.287,-28.502,166.921,-360.51
-0.22,3.96,-11.914,-30.617,-28.138,-28.169,-860.686,-1356.2,-1.005,-18.387,-31.304,-28.749,166.586,-360.518
-0.637,4.468,-8.409,-34.523,-22.767,-21.516,-860.891,-1356.51,-3.827,-27.983,-31.263,-29.095,166.156,-360.539
-0.637,4.468,-8.409,-34.523,-22.767,-21.516,-861.118,-1356.86,-3.827,-27.983,-31.248,-29.477,165.669,-360.561
-0.948,5.177,-10.449,-27.565,-23.56,-10.591,-861.354,-1357.13,-4.649,-26.355,-31.25,-29.76,165.305,-360.596
-0.948,5.177,-10.449,-27.565,-23.56,-10.591,-861.59,-1357.41,-4.649,-26.355,-31.252,-30.04,164.946,-360.63
-0.56,3.218,-10.942,-35.5,-22.217,2.227,-861.812,-1357.76,-2.812,-16.388,-31.221,-30.307,164.624,-360.65
-0.56,3.218,-10.942,-35.5,-22.217,2.227,-862.012,-1358.08,-2.812,-16.388,-31.164,-30.532,164.373,-360.668
-0.56,3.218,-10.942,-35.5,-22.217,2.227,-862.212,-1358.4,-2.812,-16.388,-31.108,-30.754,164.128,-360.686
0.244,1.178,-11.464,-35.317,-18.555,10.222,-862.379,-1358.72,1.214,-5.867,-30.975,-30.867,164.065,-360.678
0.244,1.178,-11.464,-35.317,-18.555,10.222,-862.564,-1359.07,1.214,-5.867,-30.865,-31.019,163.942,-360.67
0.594,-0.096,-9.668,-34.584,-14.649,11.26,-862.711,-1359.42,3.514,0.568,-30.688,-31.097,165.842,-360.648
0.594,-0.096,-9.668,-34.584,-14.649,11.26,-862.842,-1359.73,3.514,0.568,-30.496,-31.135,165.892,-360.629
0.699,-0.278,-8.131,-35.5,-15.626,8.513,-862.983,-1360.05,4.912,1.956,-30.302,-31.168,165.948,-360.606
0.699,-0.278,-8.131,-35.5,-15.626,8.513,-863.124,-1360.37,4.912,1.956,-30.11,-31.2,166.003,-360.584
0.891,-0.852,-7.662,-41.909,-20.997,4.485,-863.334,-1360.79,6.591,6.348,-29.982,-31.302,165.946,-360.552
0.891,-0.852,-7.662,-41.909,-20.997,4.485,-863.523,-1361.17,6.591,6.348,-29.831,-31.355,165.957,-360.523
1.197,-1.552,-9.558,-44.839,-26.185,-1.252,-863.758,-1361.57,7.048,9.22,-29.731,-31.408,165.943,-360.484
1.197,-1.552,-9.558,-44.839,-26.185,-1.252,-864.02,-1362.02,7.048,9.22,-29.661,-31.513,165.857,-360.441
1.48,-1.652,-10.502,-40.505,-25.88,-9.37,-864.253,-1362.38,7.924,8.94,-29.55,-31.523,165.897,-360.393
1.48,-1.652,-10.502,-40.505,-25.88,-9.37,-864.538,-1362.83,7.924,8.94,-29.5,-31.626,165.804,-360.334
0.824,-0.043,-9.826,-29.274,-21.851,-18.098,-864.713,-1363.06,4.791,0.251,-29.356,-31.574,165.931,-360.311
0.824,-0.043,-9.826,-29.274,-21.851,-18.098,-864.887,-1363.3,4.791,0.251,-29.213,-31.522,166.055,-360.287
0.824,-0.043,-9.826,-29.274,-21.851,-18.098,-865.062,-1363.53,4.791,0.251,-29.072,-31.471,166.177,-360.263
-0.311,2.016,-9.28,-22.927,-20.814,-22.066,-865.27,-1363.76,-1.877,-12.256,-29.037,-31.54,174.974,-360.274
-0.311,2.016,-9.28,-22.927,-20.814,-22.066,-865.478,-1363.99,-1.877,-12.256,-29.003,-31.608,174.89,-360.286
-0.618,4.607,-10.262,-24.819,-22.401,-18.098,-865.702,-1364.24,-3.143,-24.175,-28.999,-31.816,174.616,-360.308
-0.618,4.607,-10.262,-24.819,-22.401,-18.098,-865.904,-1364.46,-3.143,-24.175,-28.97,-31.994,174.388,-360.328
-1.24,6.345,-10.43,-25.673,-20.447,-6.257,-866.088,-1364.69,-5.801,-31.315,-28.948,-32.25,174.057,-360.368
-1.24,6.345,-10.43,-25.673,-20.447,-6.257,-866.252,-1364.9,-5.801,-31.315,-28.903,-32.475,173.773,-360.404
-0.613,6.972,-7.93,-32.265,-19.166,13.03,-866.405,-1365.15,-3.322,-41.323,-28.821,-32.857,173.295,-360.421
-0.613,6.972,-7.93,-32.265,-19.166,13.03,-866.616,-1365.51,-3.322,-41.323,-28.806,-33.346,172.667,-360.446
-0.9,8.337,-4.99,-31.533,-23.316,32.745,-866.826,-1365.79,-5.294,-59.099,-28.81,-33.926,171.92,-360.475
-0.9,8.337,-4.99,-31.533,-23.316,32.745,-867.035,-1366.08,-5.294,-59.099,-28.814,-34.501,171.185,-360.504
-2.145,11.445,-0.091,-32.998,-37.354,57.037,-867.372,-1366.38,-10.616,-89.545,-29.015,-35.39,169.992,-360.573
-2.145,11.445,-0.091,-32.998,-37.354,57.037,-867.708,-1366.67,-10.616,-89.545,-29.214,-36.269,168.809,-360.643
-2.145,11.445,-0.091,-32.998,-37.354,57.037,-868.044,-1366.97,-10.616,-89.545,-29.41,-37.14,167.638,-360.713
-4.257,10.219,-0.23,-38.857,-64.699,91.156,-868.562,-1367.28,-22.611,-88.711,-29.932,-38.01,164.936,-360.835
-4.257,10.219,-0.23,-38.857,-64.699,91.156,-869.208,-1367.67,-22.611,-88.711,-30.595,-38.959,163.424,-360.988
1.25,13.533,-6.211,-54.177,-97.78,142.06,-870.089,-1368.16,4.798,-65.347,-31.243,-39.778,162.04,-360.948
1.25,13.533,-6.211,-54.177,-97.78,142.06,-870.969,-1368.64,4.798,-65.347,-31.884,-40.589,160.635,-360.907
2.188,0.287,-3.577,-65.957,-117.495,208.773,-872.143,-1369.3,31.376,-4.592,-32.59,-40.98,159.646,-360.829
2.188,0.287,-3.577,-65.957,-117.495,208.773,-873.318,-1369.96,31.376,-4.592,-33.288,-41.367,158.625,-360.75
3.678,-3.457,-5.584,-11.757,-133.242,302.158,-874.784,-1370.09,29.249,31.766,-34.331,-40.783,158.463,-360.604
3.678,-3.457,-5.584,-11.757,-133.242,302.158,-875.85,-1370.19,29.249,31.766,-34.909,-40.165,158.751,-360.498
-0.704,-3.204,-8.428,-19.753,-135.622,386.632,-877.342,-1370.4,-4.464,20.812,-36.303,-39.802,157.922,-360.526
-0.704,-3.204,-8.428,-19.753,-135.622,386.632,-878.562,-1370.58,-4.464,20.812,-37.374,-39.399,157.383,-360.549
2.011,-5.21,-0.704,-118.143,-132.693,430.7,-879.491,-1371.41,20.935,82.305,-37.848,-39.123,157.268,-360.498
2.011,-5.21,-0.704,-118.143,-132.693,430.7,-880.553,-1372.35,20.935,82.305,-38.469,-38.985,156.761,-360.44
2.011,-5.21,-0.704,-118.143,-132.693,430.7,-881.614,-1373.3,20.935,82.305,-39.084,-38.848,156.224,-360.382
-3.807,-2.203,0.297,-150.98,-133.181,454.443,-882.813,-1374.66,-59.722,97.676,-40.655,-39.03,153.766,-360.506
-3.807,-2.203,0.297,-150.98,-133.181,454.443,-883.878,-1375.87,-59.722,97.676,-42.058,-39.038,151.465,-360.615
-6.24,-1.604,0.958,-167.338,-142.153,449.743,-885.015,-1377.2,-73.331,120.838,-43.666,-38.963,133.241,-360.795
-6.24,-1.604,0.958,-167.338,-142.153,449.743,-886.153,-1378.54,-73.331,120.838,-45.257,-38.889,131.493,-360.975
-6.24,-1.604,0.958,-167.338,-142.153,449.743,-887.29,-1379.88,-73.331,120.838,-46.833,-38.816,129.637,-361.155
-6.173,-1.456,-1.082,-133.707,-159.06,449.133,-888.403,-1380.82,-73.623,53.372,-48.368,-38.96,127.717,-361.31
-6.173,-1.456,-1.082,-133.707,-159.06,449.133,-889.835,-1382.02,-73.623,53.372,-50.25,-39.406,125.245,-361.51
-6.091,-1.518,-0.038,-131.815,-171.145,444.006,-891.033,-1382.94,-76.002,88.554,-51.872,-39.177,122.881,-361.664
-6.091,-1.518,-0.038,-131.815,-171.145,444.006,-892.402,-1384,-76.002,88.554,-53.672,-39.101,120.096,-361.839
-6.091,-1.518,-0.038,-131.815,-171.145,444.006,-893.6,-1384.92,-76.002,88.554,-55.259,-38.875,117.422,-361.993
-6.675,-1.312,0.57,-131.693,-183.658,437.292,-894.885,-1385.84,-77.905,113.476,-56.949,-38.401,114.288,-362.161
-6.675,-1.312,0.57,-131.693,-183.658,437.292,-896.355,-1386.9,-77.905,113.476,-58.832,-38.081,110.618,-362.353
-6.675,-1.312,0.57,-131.693,-183.658,437.292,-897.824,-1387.95,-77.905,113.476,-60.695,-37.765,106.737,-362.545
-3.314,0.555,4.319,-47.768,-180.24,425.512,-899.086,-1388.28,-37.268,-172.672,-61.897,-39.495,105.321,-362.629
-3.314,0.555,4.319,-47.768,-180.24,425.512,-900.528,-1388.67,-37.268,-172.672,-63.293,-41.262,103.665,-362.724
-2.576,-1.427,0.929,84.802,-136.599,401.952,-901.757,-1387.9,-56.538,123.064,-64.625,-38.75,99.103,-362.808
-2.576,-1.427,0.929,84.802,-136.599,401.952,-902.713,-1387.31,-56.538,123.064,-65.633,-36.456,95.049,-362.873
-2.576,-1.427,0.929,84.802,-136.599,401.952,-903.806,-1386.63,-56.538,123.064,-66.786,-34.088,90.276,-362.947
-4.655,-1.7,1.245,133.997,-96.743,392.43,-904.58,-1385.56,-65.644,126.219,-67.655,-31.265,86.58,-363.081
-4.655,-1.7,1.245,133.997,-96.743,392.43,-905.45,-1384.35,-65.644,126.219,-68.627,-28.317,83.059,-363.232
-4.588,-1.235,-0.551,163.722,-71.596,395.421,-906.023,-1383.04,-73.572,65.976,-69.328,-25.883,80.163,-363.364
-4.588,-1.235,-0.551,163.722,-71.596,395.421,-906.668,-1381.57,-73.572,65.976,-70.104,-23.286,76.994,-363.512
-4.588,-1.235,-0.551,163.722,-71.596,395.421,-907.169,-1380.42,-73.572,65.976,-70.709,-21.089,74.31,-363.628
-4.42,-1.456,-1.35,176.478,-47.12,398.168,-907.64,-1378.66,-65.808,47.15,-71.197,-18.397,71.172,-363.787
-4.42,-1.456,-1.35,176.478,-47.12,398.168,-908.017,-1377.25,-65.808,47.15,-71.572,-16.135,68.525,-363.914
3.295,-25.485,-8.648,110.132,-69.948,328.403,-908.576,-1376.37,6.979,71.256,-71.424,-14.258,66.668,-363.82
3.295,-25.485,-8.648,110.132,-69.948,328.403,-909.136,-1375.48,6.979,71.256,-71.277,-12.399,64.812,-363.725
3.295,-25.485,-8.648,110.132,-69.948,328.403,-909.626,-1374.71,6.979,71.256,-71.052,-10.685,63.153,-363.642
-25.48,5.603,-128.594,-74.319,7.08,186.128,-909.569,-1375.31,-11.197,-2.495,-70.389,-11.28,64.329,-364.375
-25.48,5.603,-128.594,-74.319,7.08,186.128,-909.519,-1375.83,-11.197,-2.495,-69.74,-11.785,65.401,-365.018
0.172,-5.282,-36.068,336.698,-15.503,45.379,-909.659,-1372.8,0.271,8.331,-69.199,-8.133,61.904,-365.012
0.172,-5.282,-36.068,336.698,-15.503,45.379,-909.829,-1369.1,0.271,8.331,-68.699,-3.752,57.46,-365.005
-3.96,-5.157,-16.181,-204.814,-33.875,19.866,-910.134,-1370.94,-13.126,17.679,-68.49,-5.636,60.717,-365.133
-3.96,-5.157,-16.181,-204.814,-33.875,19.866,-910.473,-1372.99,-13.126,17.679,-68.322,-7.735,62.838,-365.276
-12.786,2.212,-6.038,-349.653,-28.992,12.786,-910.763,-1376.48,-63.298,-20.122,-68.602,-11.84,66.777,-365.736
-12.786,2.212,-6.038,-349.653,-28.992,12.786,-911.053,-1379.98,-63.298,-20.122,-68.879,-15.903,70.642,-366.197
-5.124,2.897,-7.394,-163.432,-18.616,4.424,-911.239,-1381.61,-32.832,-21.397,-68.73,-17.819,72.522,-366.381
-5.124,2.897,-7.394,-163.432,-18.616,4.424,-911.425,-1383.25,-32.832,-21.397,-68.583,-19.715,74.373,-366.566
8.883,1.844,-10.784,-87.076,-23.926,12.114,-911.617,-1383.94,39.074,-9.701,-67.725,-20.408,75.236,-366.31
8.883,1.844,-10.784,-87.076,-23.926,12.114,-911.856,-1384.82,39.074,-9.701,-66.929,-21.293,76.259,-365.99
8.883,1.844,-10.784,-87.076,-23.926,12.114,-912.023,-1385.42,39.074,-9.701,-66.06,-21.871,77.007,-365.766
2.107,1.824,-9.108,-92.996,-29.725,8.941,-912.291,-1386.26,12.78,-11.327,-65.576,-22.718,77.911,-365.698
2.107,1.824,-9.108,-92.996,-29.725,8.941,-912.529,-1387.01,12.78,-11.327,-65.063,-23.451,78.71,-365.637
2.303,-0.196,-18.135,-94.095,-15.626,3.691,-912.685,-1387.95,7.238,0.62,-64.518,-24.282,79.601,-365.554
2.303,-0.196,-18.135,-94.095,-15.626,3.691,-912.841,-1388.89,7.238,0.62,-63.978,-25.104,80.476,-365.471
-10.865,3.122,-6.991,-85.489,6.897,-7.722,-912.779,-1389.66,-54.828,-24.064,-63.816,-25.97,74.411,-365.823
-10.865,3.122,-6.991,-85.489,6.897,-7.722,-912.71,-1390.51,-54.828,-24.064,-63.648,-26.924,75.369,-366.214
-12.407,3.031,-7.767,-58.328,13.122,-5.891,-912.566,-1391.15,-56.099,-21.319,-63.408,-27.598,76.086,-366.706
-12.407,3.031,-7.767,-58.328,13.122,-5.891,-912.435,-1391.74,-56.099,-21.319,-63.185,-28.2,76.726,-367.153
-11.56,6.249,-3.486,-62.966,7.202,0.151,-912.355,-1392.43,-58.241,-60.845,-63.046,-29.315,77.809,-367.61
-11.56,6.249,-3.486,-62.966,7.202,0.151,-912.291,-1393,-58.241,-60.845,-62.924,-30.275,78.738,-367.985
-10.736,3.879,-6.537,-66.567,-12.757,12.847,-912.405,-1393.6,-54.703,-30.685,-62.972,-30.961,79.353,-368.333
-10.736,3.879,-6.537,-66.567,-12.757,12.847,-912.52,-1394.19,-54.703,-30.685,-63.02,-31.641,79.961,-368.681
-6.594,5.167,-3.285,-46.487,-27.161,22.491,-912.765,-1394.61,-47.122,-57.553,-63.14,-32.376,80.597,-368.894
-6.594,5.167,-3.285,-46.487,-27.161,22.491,-913.009,-1395.03,-47.122,-57.553,-63.258,-33.104,81.226,-369.108
-6.623,2.935,-6.604,-28.298,-36.988,29.754,-913.342,-1395.29,-42.503,-23.966,-63.429,-33.303,81.353,-369.322
-6.623,2.935,-6.604,-28.298,-36.988,29.754,-913.638,-1395.51,-42.503,-23.966,-63.557,-33.467,81.463,-369.513
-6.623,2.935,-6.604,-28.298,-36.988,29.754,-913.934,-1395.74,-42.503,-23.966,-63.683,-33.63,81.573,-369.704
-7.097,4.52,-3.275,-14.321,-43.458,36.956,-914.325,-1395.87,-51.811,-54.074,-64.01,-33.981,81.794,-369.934
-7.097,4.52,-3.275,-14.321,-43.458,36.956,-914.672,-1395.98,-51.811,-54.074,-64.284,-34.312,82.014,-370.138
-3.797,9.204,-8.715,3.624,-56.886,50.262,-915.128,-1395.95,-16.678,-46.561,-64.326,-34.402,82.162,-370.248
-3.797,9.204,-8.715,3.624,-56.886,50.262,-915.64,-1395.92,-16.678,-46.561,-64.432,-34.486,82.197,-370.371
-6.632,2.658,-11.718,-10.414,-56.398,64.911,-916.203,-1396.02,-28.898,-12.779,-64.719,-34.388,81.99,-370.609
-6.632,2.658,-11.718,-10.414,-56.398,64.911,-916.767,-1396.13,-28.898,-12.779,-65.003,-34.29,81.785,-370.848
-6.632,2.658,-11.718,-10.414,-56.398,64.911,-917.275,-1396.22,-28.898,-12.779,-65.22,-34.182,81.596,-371.063
-3.931,-5.028,-13.897,-37.026,-48.89,64.056,-917.617,-1396.48,-14.897,19.891,-65.106,-33.936,81.413,-371.162
-3.931,-5.028,-13.897,-37.026,-48.89,64.056,-917.959,-1396.74,-14.897,19.891,-64.994,-33.693,81.232,-371.261
2.078,1.226,-14.136,-40.261,-41.688,48.553,-918.418,-1397.18,8.333,-4.956,-64.782,-33.91,81.52,-371.179
2.078,1.226,-14.136,-40.261,-41.688,48.553,-918.835,-1397.59,8.333,-4.956,-64.526,-34.079,81.781,-371.104
5.67,2.868,-6.436,-41.482,-29.725,37.872,-919.102,-1397.96,38.822,-24.022,-63.797,-34.403,82.378,-370.92
5.67,2.868,-6.436,-41.482,-29.725,37.872,-919.4,-1398.37,38.822,-24.022,-63.109,-34.772,82.996,-370.716
7.403,5.181,-8.629,-29.946,-30.762,33.965,-919.677,-1398.64,36.336,-30.982,-62.43,-35.041,83.516,-370.476
7.403,5.181,-8.629,-29.946,-30.762,33.965,-919.984,-1398.94,36.336,-30.982,-61.792,-35.341,84.046,-370.21
5.445,6.12,-5.148,-19.264,-37.904,34.209,-920.363,-1399.14,34.248,-49.931,-61.264,-35.706,88.364,-370.014
5.445,6.12,-5.148,-19.264,-37.904,34.209,-920.704,-1399.31,34.248,-49.931,-60.697,-36.046,88.786,-369.837
-0.287,3.491,-7.547,-6.752,-41.749,36.163,-921.164,-1399.38,-1.979,-24.824,-60.633,-36.018,88.775,-369.849
-0.287,3.491,-7.547,-6.752,-41.749,36.163,-921.497,-1399.44,-1.979,-24.824,-60.426,-35.968,88.776,-369.857
-1.389,1.786,-9.17,-12.856,-46.449,37.383,-921.962,-1399.57,-8.455,-11.022,-60.435,-35.865,88.684,-369.907
-1.389,1.786,-9.17,-12.856,-46.449,37.383,-922.38,-1399.68,-8.455,-11.022,-60.391,-35.748,88.592,-369.952
-1.111,0.579,-17.416,-23.415,-47.669,38.665,-922.857,-1399.92,-3.648,-1.905,-60.367,-35.676,88.535,-369.992
-1.111,0.579,-17.416,-23.415,-47.669,38.665,-923.333,-1400.15,-3.648,-1.905,-60.342,-35.605,88.478,-370.032
-1.111,0.579,-17.416,-23.415,-47.669,38.665,-923.762,-1400.36,-3.648,-1.905,-60.264,-35.508,88.411,-370.068
-5.737,1.628,-10.602,-56.374,-35.462,34.026,-924.152,-1400.98,-28.139,-8.731,-60.387,-35.946,88.766,-370.295
-5.737,1.628,-10.602,-56.374,-35.462,34.026,-924.472,-1401.49,-28.139,-8.731,-60.428,-36.252,89.023,-370.481
-2.873,2.509,-7.748,-62.966,-32.227,34.454,-924.794,-1402.12,-19.432,-17.945,-60.385,-36.785,89.498,-370.585
-2.873,2.509,-7.748,-62.966,-32.227,34.454,-925.116,-1402.75,-19.432,-17.945,-60.342,-37.314,89.966,-370.688
-4.564,5.718,-3.802,-46.609,-38.697,38.299,-925.542,-1403.26,-33.609,-56.376,-60.559,-38.088,93.153,-370.869
-3.218,7.226,-42.901,-16.762,-61.219,49.163,-926.154,-1403.43,-4.23,-9.561,-60.693,-37.994,93.037,-370.985
-3.218,7.226,-42.901,-16.762,-61.219,49.163,-926.766,-1403.6,-4.23,-9.561,-60.825,-37.9,92.922,-371.1
