accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac
-0.034,-0.565,-10.018,17.412,4.527,1.249,71.129,388.535,-0.191,3.228,0.136,3.257,-58.016
0.46,-0.599,-10.037,12.102,3.062,1.31,71.15,388.62,2.618,3.413,0.186,3.359,-58.095
0.46,-0.599,-10.037,12.102,3.062,1.31,71.169,388.692,2.618,3.413,0.232,3.446,-58.165
0.46,-0.599,-10.037,12.102,3.062,1.31,71.19,388.777,2.618,3.413,0.281,3.547,-58.242
-0.081,-0.623,-9.845,4.655,1.292,1.555,71.198,388.805,-0.473,3.618,0.283,3.58,-58.258
-0.081,-0.623,-9.845,4.655,1.292,1.555,71.206,388.833,-0.473,3.618,0.285,3.614,-58.273
-0.081,-0.623,-9.845,4.655,1.292,1.555,71.216,388.87,-0.473,3.618,0.289,3.658,-58.295
-0.335,-0.623,-9.606,1.298,0.559,1.616,71.219,388.878,-1.994,3.708,0.271,3.668,-58.286
-0.335,-0.623,-9.606,1.298,0.559,1.616,71.223,388.886,-1.994,3.708,0.252,3.678,-58.277
-0.335,-0.623,-9.606,1.298,0.559,1.616,71.227,388.895,-1.994,3.708,0.234,3.689,-58.27
0.522,-0.613,-9.606,3.19,0.62,1.738,71.231,388.917,3.104,3.651,0.268,3.715,-58.304
0.522,-0.613,-9.606,3.19,0.62,1.738,71.235,388.939,3.104,3.651,0.302,3.741,-58.339
0.522,-0.613,-9.606,3.19,0.62,1.738,71.239,388.959,3.104,3.651,0.334,3.763,-58.37
1.159,-0.584,-9.577,6.792,0.559,2.104,71.243,389.006,6.887,3.491,0.404,3.816,-58.442
1.159,-0.584,-9.577,6.792,0.559,2.104,71.246,389.047,6.887,3.491,0.473,3.862,-58.508
1.159,-0.584,-9.577,6.792,0.559,2.104,71.25,389.088,6.887,3.491,0.541,3.906,-58.574
-0.139,-0.68,-9.419,11.125,0.559,2.836,71.254,389.166,-0.842,4.129,0.532,4.001,-58.459
-0.139,-0.68,-9.419,11.125,0.559,2.836,71.257,389.232,-0.842,4.129,0.522,4.082,-58.484
-0.139,-0.68,-9.419,11.125,0.559,2.836,71.261,389.31,-0.842,4.129,0.513,4.175,-58.515
-2.327,-0.785,-9.606,18.022,0.681,2.897,71.265,389.418,-13.575,4.674,0.377,4.308,-58.478
-2.327,-0.785,-9.606,18.022,0.681,2.897,71.27,389.544,-13.575,4.674,0.243,4.462,-58.452
-2.327,-0.785,-9.606,18.022,0.681,2.897,71.274,389.653,-13.575,4.674,0.11,4.592,-58.417
-1.245,-0.881,-10.027,19.609,1.17,2.043,71.281,389.77,-7.051,5.022,0.047,4.736,-58.433
-1.245,-0.881,-10.027,19.609,1.17,2.043,71.288,389.888,-7.051,5.022,-0.016,4.879,-58.449
-1.245,-0.881,-10.027,19.609,1.17,2.043,71.296,390.025,-7.051,5.022,-0.077,5.043,-58.475
0.412,-0.848,-10.104,13.933,0.498,1.188,71.3,390.123,2.326,4.795,-0.048,5.157,-58.537
0.412,-0.848,-10.104,13.933,0.498,1.188,71.303,390.206,2.326,4.795,-0.021,5.252,-58.591
0.412,-0.848,-10.104,13.933,0.498,1.188,71.306,390.304,2.326,4.795,0.006,5.364,-58.652
1.925,-0.809,-10.564,4.228,-1.577,1.066,71.297,390.329,10.298,4.381,0.098,5.384,-58.718
1.925,-0.809,-10.564,4.228,-1.577,1.066,71.286,390.359,10.298,4.381,0.187,5.409,-58.784
1.925,-0.809,-10.564,4.228,-1.577,1.066,71.276,390.384,10.298,4.381,0.277,5.429,-58.849
2.768,-0.752,-10.722,-12.496,-4.995,1.31,71.241,390.297,14.441,4.011,0.377,5.311,-58.868
2.768,-0.752,-10.722,-12.496,-4.995,1.31,71.211,390.222,14.441,4.011,0.482,5.209,-58.896
2.768,-0.752,-10.722,-12.496,-4.995,1.31,71.176,390.134,14.441,4.011,0.58,5.093,-58.915
6.072,-0.584,-11.483,-20.308,-10.244,2.958,71.105,389.992,27.838,2.912,0.767,4.902,-55.682
6.072,-0.584,-11.483,-20.308,-10.244,2.958,71.043,389.87,27.838,2.912,0.965,4.738,-55.742
6.072,-0.584,-11.483,-20.308,-10.244,2.958,70.971,389.728,27.838,2.912,1.149,4.55,-55.784
15.4,-1.753,-10.717,-35.751,-16.104,7.231,70.859,389.478,54.811,9.288,1.551,4.301,-55.95
15.4,-1.753,-10.717,-35.751,-16.104,7.231,70.746,389.228,54.811,9.288,1.95,4.053,-56.12
15.4,-1.753,-10.717,-35.751,-16.104,7.231,70.649,389.013,54.811,9.288,2.364,3.851,-56.325
35.292,-1.077,-18.633,-41.854,-34.17,23.039,70.444,388.762,62.129,3.309,2.718,3.547,-56.449
35.292,-1.077,-18.633,-41.854,-34.17,23.039,70.205,388.469,62.129,3.309,3.028,3.196,-56.524
35.292,-1.077,-18.633,-41.854,-34.17,23.039,69.966,388.176,62.129,3.309,3.335,2.85,-56.601
22.43,-2.279,-38.932,-8.59,-147.514,45.44,69.081,388.124,29.905,3.351,2.549,2.793,-55.99
22.43,-2.279,-38.932,-8.59,-147.514,45.44,68.048,388.064,29.905,3.351,1.596,2.727,-55.264
22.43,-2.279,-38.932,-8.59,-147.514,45.44,67.016,388.004,29.905,3.351,0.652,2.662,-54.562
-0.91,0.302,-24.915,-147.874,-338.984,49.834,64.643,386.969,-2.091,-0.694,-2.194,1.399,-51.961
-0.91,0.302,-24.915,-147.874,-338.984,49.834,62.27,385.934,-2.091,-0.694,-5.012,0.148,-49.421
-0.91,0.302,-24.915,-147.874,-338.984,49.834,60.236,385.047,-2.091,-0.694,-7.399,-0.914,-47.306
-11.469,-0.958,-5.138,-313.099,-480.649,9.306,56.871,382.855,-65.5,10.558,-11.977,-3.403,-43.04
-11.469,-0.958,-5.138,-313.099,-480.649,9.306,53.507,380.663,-65.5,10.558,-16.51,-5.867,-38.959
-11.469,-0.958,-5.138,-313.099,-480.649,9.306,50.623,378.785,-65.5,10.558,-20.426,-7.935,-35.637
-19.854,-1.288,8.304,-143.784,-497.495,-40.438,47.14,377.778,-67.06,171.182,-25.029,-7.339,-35.634
-19.854,-1.288,8.304,-143.784,-497.495,-40.438,43.658,376.772,-67.06,171.182,-29.587,-6.75,-34.566
-19.854,-1.288,8.304,-143.784,-497.495,-40.438,40.673,375.909,-67.06,171.182,-33.507,-5.995,-34.083
-43.826,2.916,-56.492,51.531,-425.106,-57.772,37.697,376.27,-37.767,-2.955,-37.085,-5.536,-33.592
-43.826,2.916,-56.492,51.531,-425.106,-57.772,34.722,376.63,-37.767,-2.955,-40.627,-5.082,-33.241
-43.826,2.916,-56.492,51.531,-425.106,-57.772,32.171,376.94,-37.767,-2.955,-43.629,-4.694,-33.043
-26.007,0.421,24.384,366.965,-219.11,-29.024,30.418,379.875,-46.841,-179.01,-45.743,-2.949,-34.232
-26.007,0.421,24.384,366.965,-219.11,-29.024,28.884,382.444,-46.841,-179.01,-47.576,-1.658,-35.097
-26.007,0.421,24.384,366.965,-219.11,-29.024,27.35,385.013,-46.841,-179.01,-49.391,-0.38,-35.981
-14.96,2.433,16.037,668.117,-22.329,3.752,27.194,389.69,-42.684,-171.375,-49.51,3.466,-39.224
-14.96,2.433,16.037,668.117,-22.329,3.752,27.06,393.698,-42.684,-171.375,-49.601,6.48,-41.721
-14.96,2.433,16.037,668.117,-22.329,3.752,26.904,398.375,-42.684,-171.375,-49.717,10.258,-44.795
-1.892,-4.056,2.749,856.292,77.953,-45.138,27.45,404.369,-21.109,124.125,-48.783,18.517,-51.353
-1.892,-4.056,2.749,856.292,77.953,-45.138,27.917,409.507,-21.109,124.125,-47.951,25.677,-56.742
-1.892,-4.056,2.749,856.292,77.953,-45.138,28.385,414.645,-21.109,124.125,-47.126,32.765,-61.811
0.852,-8.639,0.421,947.052,81.066,-84.628,29.034,422.221,5.628,92.793,-45.828,42.366,-68.257
0.852,-8.639,0.421,947.052,81.066,-84.628,29.52,427.904,5.628,92.793,-44.736,49.621,-72.811
0.852,-8.639,0.421,947.052,81.066,-84.628,30.087,434.533,5.628,92.793,-43.558,57.929,-77.77
0.101,-6.283,-0.709,930.329,52.623,-116.672,30.456,441.045,0.911,83.564,-42.676,65.922,-44.349
0.101,-6.283,-0.709,930.329,52.623,-116.672,30.771,446.627,0.911,83.564,-41.865,72.729,-48
0.101,-6.283,-0.709,930.329,52.623,-116.672,31.14,453.139,0.911,83.564,-41,80.574,-51.889
-0.642,-8.438,1.595,911.346,17.344,-131.138,31.244,458.608,-4.274,100.702,-40.509,87.272,-55.004
-0.642,-8.438,1.595,911.346,17.344,-131.138,31.365,464.987,-4.274,100.702,-40.002,94.985,-58.328
-0.642,-8.438,1.595,911.346,17.344,-131.138,31.487,471.366,-4.274,100.702,-39.501,102.621,-61.324
-1.111,-7.911,0.005,943.268,-22.757,-129.673,31.327,477.969,-7.994,90.035,-39.375,110.339,-64.302
-1.111,-7.911,0.005,943.268,-22.757,-129.673,31.168,484.572,-7.994,90.035,-39.25,117.98,-67.044
-1.111,-7.911,0.005,943.268,-22.757,-129.673,31.009,491.175,-7.994,90.035,-39.127,125.545,-69.554
-1.59,-7.451,-0.225,932.099,-61.759,-122.227,30.638,496.768,-12.039,88.27,-39.296,131.816,-71.8
-1.59,-7.451,-0.225,932.099,-61.759,-122.227,30.206,503.292,-12.039,88.27,-39.537,139.132,-74.436
-1.59,-7.451,-0.225,932.099,-61.759,-122.227,29.774,509.817,-12.039,88.27,-39.776,146.375,-77.047
-2.155,-7.585,0.958,906.952,-94.718,-106.723,29.205,515.259,-15.741,97.196,-40.211,152.348,-79.809
-2.155,-7.585,0.958,906.952,-94.718,-106.723,28.542,521.607,-15.741,97.196,-40.754,159.338,-83.719
-2.155,-7.585,0.958,906.952,-94.718,-106.723,27.879,527.956,-15.741,97.196,-41.291,166.259,-89.081
-2.672,-7.667,0.56,916.351,-121.391,-78.586,27.03,534.37,-19.168,94.18,-42.079,173.159,-101.497
-2.672,-7.667,0.56,916.351,-121.391,-78.586,26.301,539.868,-19.168,94.18,-42.716,178.901,-136.551
-2.672,-7.667,0.56,916.351,-121.391,-78.586,25.451,546.283,-19.168,94.18,-43.49,185.674,134.481
-2.715,-7.93,0.12,926.971,-139.458,-42.819,24.336,553.699,-18.899,90.865,-44.569,193.536,111.208
-2.715,-7.93,0.12,926.971,-139.458,-42.819,23.499,559.261,-18.899,90.865,-45.306,199.117,104.747
-2.715,-7.93,0.12,926.971,-139.458,-42.819,22.523,565.749,-18.899,90.865,-46.202,205.743,99.641
-2.605,-7.322,-0.421,913.849,-145.744,-7.296,21.503,572.146,-19.555,86.706,-47.148,212.152,165.645
-2.605,-7.322,-0.421,913.849,-145.744,-7.296,20.482,578.543,-19.555,86.706,-48.084,218.497,156.09
-2.605,-7.322,-0.421,913.849,-145.744,-7.296,19.608,584.026,-19.555,86.706,-48.837,223.693,148.947
-2.528,-7.25,-0.23,895.294,-139.946,27.129,18.628,590.293,-19.217,88.184,-49.705,229.783,141.303
-2.528,-7.25,-0.23,895.294,-139.946,27.129,17.649,596.56,-19.217,88.184,-50.564,235.812,134.424
-2.198,-7.351,-0.34,896.393,-124.565,61.309,16.777,602.835,-16.631,87.352,-51.26,241.782,128.073
-2.198,-7.351,-0.34,896.393,-124.565,61.309,15.905,609.11,-16.631,87.352,-51.95,247.692,122.233
-2.198,-7.351,-0.34,896.393,-124.565,61.309,15.157,614.488,-16.631,87.352,-52.485,252.478,117.753
-1.686,-7.274,-0.833,898.346,-100.394,89.874,14.455,620.777,-12.965,83.465,-52.924,258.259,112.481
-1.686,-7.274,-0.833,898.346,-100.394,89.874,13.752,627.065,-12.965,83.465,-53.36,263.982,107.488
-1.686,-7.274,-0.833,898.346,-100.394,89.874,13.049,633.353,-12.965,83.465,-53.791,269.647,102.714
-1.092,-6.9,-0.895,886.871,-69.144,108.795,12.634,638.675,-8.917,82.606,-53.835,274.098,98.939
-1.092,-6.9,-0.895,886.871,-69.144,108.795,12.15,644.883,-8.917,82.606,-53.961,279.559,94.44
-1.092,-6.9,-0.895,886.871,-69.144,108.795,11.666,651.091,-8.917,82.606,-54.085,284.964,90.064
-0.666,-6.671,-0.646,872.955,-34.231,117.767,11.461,656.329,-5.672,84.465,-53.845,289.182,86.614
-0.666,-6.671,-0.646,872.955,-34.231,117.767,11.221,662.439,-5.672,84.465,-53.648,294.394,82.427
-0.666,-6.671,-0.646,872.955,-34.231,117.767,10.982,668.55,-5.672,84.465,-53.453,299.554,78.316
-0.158,-6.704,-0.68,871.185,1.475,118.744,10.992,674.648,-1.343,84.208,-52.919,304.646,31.89
-0.158,-6.704,-0.68,871.185,1.475,118.744,11.002,680.746,-1.343,84.208,-52.391,309.686,26.658
-0.158,-6.704,-0.68,871.185,1.475,118.744,11.013,686.845,-1.343,84.208,-51.869,314.676,21.298
0.335,-6.599,-0.996,874.603,35.472,111.175,11.225,692.092,2.876,81.416,-51.068,318.578,17.052
0.335,-6.599,-0.996,874.603,35.472,111.175,11.474,698.214,2.876,81.416,-50.234,323.479,11.51
0.335,-6.599,-0.996,874.603,35.472,111.175,11.687,703.462,2.876,81.416,-49.45,327.293,7.081
-2.974,21.271,-1.417,862.456,43.162,64.91,11.989,709.499,-7.941,-86.188,-48.676,330.33,3.477
-2.974,21.271,-1.417,862.456,43.162,64.91,12.248,714.674,-7.941,-86.188,-47.961,332.312,1.085
-2.974,21.271,-1.417,862.456,43.162,64.91,12.55,720.711,-7.941,-86.188,-47.202,335.3,-2.592
-15.601,-2.38,-90.577,1160.8,-71.585,7.109,12.049,728.837,-9.77,1.505,-47.423,341.615,-10.314
-15.601,-2.38,-90.577,1160.8,-71.585,7.109,11.548,736.962,-9.77,1.505,-47.642,347.867,-17.766
-15.601,-2.38,-90.577,1160.8,-71.585,7.109,11.047,745.088,-9.77,1.505,-47.858,354.057,-24.872
0.259,0.977,-20.668,251.912,-43.631,-18.648,10.741,746.851,0.716,-2.706,-47.735,352.584,-23.227
0.259,0.977,-20.668,251.912,-43.631,-18.648,10.479,748.363,0.716,-2.706,-47.562,350.827,-21.245
0.259,0.977,-20.668,251.912,-43.631,-18.648,10.13,750.378,0.716,-2.706,-47.494,349.686,-19.933
0.172,2.533,6.742,50.249,-20.498,-18.709,9.987,750.73,1.371,-159.408,-47.175,345.012,-14.458
0.172,2.533,6.742,50.249,-20.498,-18.709,9.864,751.031,1.371,-159.408,-46.836,340.326,-8.811
0.172,2.533,6.742,50.249,-20.498,-18.709,9.72,751.383,1.371,-159.408,-46.525,335.747,-3.172
-0.091,-4.013,1.508,10.698,-18.911,-16.146,9.588,751.458,-1.216,110.601,-46.229,333.584,-18.625
-0.091,-4.013,1.508,10.698,-18.911,-16.146,9.456,751.533,-1.216,110.601,-45.936,331.444,-16.441
-0.091,-4.013,1.508,10.698,-18.911,-16.146,9.342,751.597,-1.216,110.601,-45.623,329.311,-14.238
-0.761,2.548,0.565,6.303,-17.08,-25.668,9.223,751.641,-16.266,-102.506,-45.472,325.046,-9.702
-0.761,2.548,0.565,6.303,-17.08,-25.668,9.12,751.679,-16.266,-102.506,-45.302,320.815,-5.14
-0.761,2.548,0.565,6.303,-17.08,-25.668,9.001,751.723,-16.266,-102.506,-45.153,316.634,-0.589
-0.192,-1.777,1.848,15.154,-18.728,-18.16,8.869,751.829,-4.273,136.135,-44.9,314.955,1.247
-0.192,-1.777,1.848,15.154,-18.728,-18.16,8.738,751.935,-4.273,136.135,-44.65,313.293,3.072
-0.192,-1.777,1.848,15.154,-18.728,-18.16,8.626,752.026,-4.273,136.135,-44.379,311.63,4.906
0.115,1.374,-2.49,39.324,-19.033,-17.855,8.474,752.341,2.314,-28.895,-44.093,308.598,8.243
0.115,1.374,-2.49,39.324,-19.033,-17.855,8.34,752.616,2.314,-28.895,-43.788,305.55,11.592
0.038,-0.187,0.68,2.153,-18.301,-20.968,8.212,752.631,3.11,164.643,-43.471,304.159,13.138
0.038,-0.187,0.68,2.153,-18.301,-20.968,8.084,752.646,3.11,164.643,-43.157,302.782,14.669
0.038,-0.187,0.68,2.153,-18.301,-20.968,7.974,752.659,3.11,164.643,-42.825,301.416,16.19
-1.59,-13.729,-25.82,-42.77,7.7,-38.302,8.028,752.36,-3.112,28,-42.364,298.326,19.569
-1.59,-13.729,-25.82,-42.77,7.7,-38.302,8.082,752.061,-3.112,28,-41.907,295.267,22.877
-1.59,-13.729,-25.82,-42.77,7.7,-38.302,8.128,751.804,-3.112,28,-41.464,292.289,26.051
-0.527,-3.855,-1.159,-179.735,71.971,-67.233,8.632,750.546,-7.455,73.268,-40.526,288.604,34.801
-0.527,-3.855,-1.159,-179.735,71.971,-67.233,9.136,749.288,-7.455,73.268,-39.597,284.956,38.325
-0.527,-3.855,-1.159,-179.735,71.971,-67.233,9.64,748.03,-7.455,73.268,-38.677,281.345,41.698
-3.132,-8.447,-39.411,-196.825,85.277,-72.665,10.237,746.652,-4.443,12.098,-37.625,277.016,45.563
-3.132,-8.447,-39.411,-196.825,85.277,-72.665,10.834,745.274,-4.443,12.098,-36.584,272.73,49.194
-3.132,-8.447,-39.411,-196.825,85.277,-72.665,11.431,743.896,-4.443,12.098,-35.554,268.487,52.589
-2.753,3.467,-8.715,-137.986,-39.053,-52.89,11.157,742.93,-16.36,-21.693,-35.686,264.437,55.419
-2.753,3.467,-8.715,-137.986,-39.053,-52.89,10.884,741.965,-16.36,-21.693,-35.818,260.428,58.108
-2.753,3.467,-8.715,-137.986,-39.053,-52.89,10.611,740.999,-16.36,-21.693,-35.948,256.46,60.673
-0.757,3.333,-7.236,30.29,-22.207,-25.24,10.455,741.211,-5.425,-24.732,-35.828,253.9,62.3
-0.757,3.333,-7.236,30.29,-22.207,-25.24,10.3,741.423,-5.425,-24.732,-35.708,251.365,63.869
-0.757,3.333,-7.236,30.29,-22.207,-25.24,10.144,741.635,-5.425,-24.732,-35.59,248.856,65.383
0.177,-0.22,-12.292,30.657,-3.713,-19.137,10.118,741.849,0.826,1.027,-35.257,246.633,66.696
0.177,-0.22,-12.292,30.657,-3.713,-19.137,10.096,742.033,0.826,1.027,-34.922,244.395,67.98
0.177,-0.22,-12.292,30.657,-3.713,-19.137,10.07,742.248,0.826,1.027,-34.596,242.217,69.193
-0.67,5.224,-14.323,-2.425,23.875,-20.174,10.213,742.233,-2.518,-20.04,-34.105,239.577,70.609
-0.67,5.224,-14.323,-2.425,23.875,-20.174,10.38,742.216,-2.518,-20.04,-33.59,236.96,71.956
-0.67,5.224,-14.323,-2.425,23.875,-20.174,10.547,742.2,-2.518,-20.04,-33.081,234.37,73.236
-3.721,0.283,-25.538,25.408,36.448,-5.342,10.803,742.377,-8.289,-0.634,-32.53,232.231,74.232
-3.721,0.283,-25.538,25.408,36.448,-5.342,11.021,742.53,-8.289,-0.634,-32.028,230.084,75.199
-3.721,0.283,-25.538,25.408,36.448,-5.342,11.276,742.708,-8.289,-0.634,-31.487,227.988,76.094
0.33,-0.618,-3.223,7.524,-0.6,2.531,11.272,742.76,5.75,10.851,-31.12,225.879,81.092
0.33,-0.618,-3.223,7.524,-0.6,2.531,11.268,742.813,5.75,10.851,-30.756,223.792,81.932
0.33,-0.618,-3.223,7.524,-0.6,2.531,11.264,742.858,5.75,10.851,-30.396,221.716,82.745
0.661,1.633,-21.688,-27.389,6.602,-1.375,11.311,742.667,1.74,-4.306,-30.019,219.228,83.716
0.661,1.633,-21.688,-27.389,6.602,-1.375,11.35,742.502,1.74,-4.306,-29.655,216.797,84.642
0.661,1.633,-21.688,-27.389,6.602,-1.375,11.396,742.31,1.74,-4.306,-29.286,214.358,85.547
0.249,1.159,-2.667,-10.482,2.512,-1.741,11.414,742.237,4.894,-23.484,-28.923,211.893,86.446
0.249,1.159,-2.667,-10.482,2.512,-1.741,11.429,742.174,4.894,-23.484,-28.567,209.464,87.314
0.249,1.159,-2.667,-10.482,2.512,-1.741,11.447,742.101,4.894,-23.484,-28.212,207.048,88.161
-0.053,0.646,-8.821,13.2,-2.554,3.203,11.431,742.18,-0.341,-4.192,-27.951,205.029,88.884
-0.053,0.646,-8.821,13.2,-2.554,3.203,11.416,742.259,-0.341,-4.192,-27.693,203.031,89.595
-0.053,0.646,-8.821,13.2,-2.554,3.203,11.398,742.352,-0.341,-4.192,-27.441,201.069,90.289
-0.642,0.263,-12.982,9.233,-0.845,0.7,11.392,742.416,-2.829,-1.162,-27.202,199.123,90.986
-0.642,0.263,-12.982,9.233,-0.845,0.7,11.386,742.481,-2.829,-1.162,-26.965,197.197,91.676
-0.642,0.263,-12.982,9.233,-0.845,0.7,11.381,742.536,-2.829,-1.162,-26.73,195.279,92.366
-0.259,0.795,-9.62,-13.472,2.757,-1.68,11.401,742.442,-1.534,-4.724,-26.455,193.167,93.114
-0.259,0.795,-9.62,-13.472,2.757,-1.68,11.417,742.361,-1.534,-4.724,-26.186,191.092,93.856
-0.259,0.795,-9.62,-13.472,2.757,-1.68,11.436,742.267,-1.534,-4.724,-25.917,189.022,94.604
0.589,1.293,-10.468,-3.401,-0.6,0.273,11.432,742.24,3.196,-7.041,-25.631,187.029,101.399
0.589,1.293,-10.468,-3.401,-0.6,0.273,11.428,742.219,3.196,-7.041,-25.347,185.064,102.367
0.211,0.718,-7.853,8.745,0.681,1.433,11.433,742.281,1.53,-5.226,-25.073,183.234,103.295
0.211,0.718,-7.853,8.745,0.681,1.433,11.438,742.351,1.53,-5.226,-24.8,181.433,104.252
0.211,0.718,-7.853,8.745,0.681,1.433,11.442,742.403,1.53,-5.226,-24.532,179.628,105.273
0.134,0.637,-11.972,4.228,0.864,1.371,11.448,742.433,0.641,-3.045,-24.273,177.837,106.367
0.134,0.637,-11.972,4.228,0.864,1.371,11.454,742.462,0.641,-3.045,-24.017,176.063,107.531
0.134,0.637,-11.972,4.228,0.864,1.371,11.46,742.488,0.641,-3.045,-23.764,174.302,108.788
-0.215,0.306,-15.113,8.806,1.414,0.639,11.469,742.549,-0.817,-1.162,-23.523,172.621,110.099
-0.215,0.306,-15.113,8.806,1.414,0.639,11.478,742.602,-0.817,-1.162,-23.286,170.946,111.545
-0.215,0.306,-15.113,8.806,1.414,0.639,11.488,742.664,-0.817,-1.162,-23.049,169.298,113.119
0.56,-0.685,-7.82,-5.66,2.634,-1.07,11.506,742.624,4.083,5.005,-22.756,167.608,114.8
0.56,-0.685,-7.82,-5.66,2.634,-1.07,11.525,742.585,4.083,5.005,-22.466,165.935,116.701
0.56,-0.685,-7.82,-5.66,2.634,-1.07,11.541,742.551,4.083,5.005,-22.181,164.285,118.875
0.532,2.275,-9.266,-28.304,2.146,-2.047,11.556,742.353,3.189,-13.792,-21.91,162.269,122.322
0.532,2.275,-9.266,-28.304,2.146,-2.047,11.568,742.183,3.189,-13.792,-21.644,160.307,126.495
0.532,2.275,-9.266,-28.304,2.146,-2.047,11.583,741.985,3.189,-13.792,-21.377,158.33,131.871
-0.249,2.801,-13.71,-2.547,0.559,0.883,11.587,741.967,-1.019,-11.548,-21.169,156.61,161.422
-0.249,2.801,-13.71,-2.547,0.559,0.883,11.591,741.952,-1.019,-11.548,-20.964,154.911,170.264
-0.249,2.801,-13.71,-2.547,0.559,0.883,11.595,741.934,-1.019,-11.548,-20.76,153.225,179.869
0.546,0.321,-7.528,18.205,0.742,1.127,11.6,742.061,4.144,-2.441,-20.504,151.82,-171.715
0.546,0.321,-7.528,18.205,0.742,1.127,11.605,742.189,4.144,-2.441,-20.252,150.428,-163.269
0.546,0.321,-7.528,18.205,0.742,1.127,11.61,742.316,4.144,-2.441,-20.002,149.051,-155.122
-0.134,0.417,-8.653,-1.326,-0.356,0.761,11.608,742.308,-0.887,-2.756,-19.813,147.524,-146.941
-0.134,0.417,-8.653,-1.326,-0.356,0.761,11.606,742.299,-0.887,-2.756,-19.627,146.01,-139.726
-0.134,0.417,-8.653,-1.326,-0.356,0.761,11.603,742.29,-0.887,-2.756,-19.442,144.511,-133.49
0.244,0.129,-8.768,2.824,-0.295,0.883,11.601,742.309,1.595,-0.845,-19.234,143.081,-128.219
0.244,0.129,-8.768,2.824,-0.295,0.883,11.599,742.329,1.595,-0.845,-19.029,141.665,-123.682
0.244,0.129,-8.768,2.824,-0.295,0.883,11.597,742.349,1.595,-0.845,-18.825,140.264,-119.774
10.291,-3.994,-12.977,-15.609,4.893,-0.887,11.626,742.255,37.159,17.106,-18.23,138.921,-115.209
10.291,-3.994,-12.977,-15.609,4.893,-0.887,11.661,742.146,37.159,17.106,-17.635,137.573,-111.125
10.291,-3.994,-12.977,-15.609,4.893,-0.887,11.69,742.052,37.159,17.106,-17.053,136.257,-107.565
12.096,1.595,-12.939,-62.729,8.982,-15.474,11.753,741.613,42.856,-7.026,-16.379,134.302,-103.516
12.096,1.595,-12.939,-62.729,8.982,-15.474,11.816,741.174,42.856,-7.026,-15.712,132.367,-100.128
12.096,1.595,-12.939,-62.729,8.982,-15.474,11.879,740.735,42.856,-7.026,-15.051,130.452,-97.268
3.52,1.097,-4.942,-24.52,16.49,-17.306,11.994,740.563,34.811,-12.511,-14.416,128.818,-102.805
3.52,1.097,-4.942,-24.52,16.49,-17.306,12.109,740.392,34.811,-12.511,-13.786,127.201,-100.566
3.52,1.097,-4.942,-24.52,16.49,-17.306,12.225,740.22,34.811,-12.511,-13.163,125.6,-98.569
0.493,0.225,-1.944,27.483,4.16,-12.972,12.254,740.413,14.145,-6.603,-12.855,124.507,-97.52
0.493,0.225,-1.944,27.483,4.16,-12.972,12.279,740.578,14.145,-6.603,-12.556,123.391,-96.544
0.493,0.225,-1.944,27.483,4.16,-12.972,12.304,740.742,14.145,-6.603,-12.259,122.287,-95.64
-0.886,4.233,-30.269,57.757,-18.057,-17.489,12.177,741.147,-1.66,-7.961,-12.303,121.465,-95.413
-0.886,4.233,-30.269,57.757,-18.057,-17.489,12.051,741.551,-1.66,-7.961,-12.347,120.651,-95.194
-0.886,4.233,-30.269,57.757,-18.057,-17.489,11.943,741.898,-1.66,-7.961,-12.369,119.777,-94.927
-0.235,0.297,-3.117,33.525,-1.882,-7.357,11.93,742.132,-4.285,-5.44,-12.304,118.803,-94.515
-0.235,0.297,-3.117,33.525,-1.882,-7.357,11.916,742.367,-4.285,-5.44,-12.239,117.84,-94.123
-0.235,0.297,-3.117,33.525,-1.882,-7.357,11.903,742.602,-4.285,-5.44,-12.175,116.886,-93.751
-0.536,1.231,-19.14,8.256,-3.042,-1.924,11.882,742.659,-1.602,-3.679,-12.095,115.749,-93.321
-0.536,1.231,-19.14,8.256,-3.042,-1.924,11.864,742.709,-1.602,-3.679,-12.012,114.613,-92.907
-0.536,1.231,-19.14,8.256,-3.042,-1.924,11.842,742.767,-1.602,-3.679,-11.933,113.499,-92.521
-0.144,0.919,-7.964,-33.37,0.315,0.517,11.845,742.533,-1.027,-6.586,-11.821,112.021,-92.024
-0.144,0.919,-7.964,-33.37,0.315,0.517,11.846,742.333,-1.027,-6.586,-11.711,110.597,-91.568
-0.144,0.919,-7.964,-33.37,0.315,0.517,11.849,742.099,-1.027,-6.586,-11.601,109.147,-91.128
-0.211,1.499,-9.333,-0.044,0.254,2.165,11.85,742.099,-1.277,-9.124,-11.496,107.964,-91.066
-0.211,1.499,-9.333,-0.044,0.254,2.165,11.852,742.099,-1.277,-9.124,-11.392,106.793,-90.717
-0.211,1.499,-9.333,-0.044,0.254,2.165,11.854,742.099,-1.277,-9.124,-11.289,105.634,-90.383
-0.182,0.771,-10.612,13.933,0.62,1.555,11.858,742.196,-0.98,-4.155,-11.181,104.652,-90.091
-0.182,0.771,-10.612,13.933,0.62,1.555,11.862,742.28,-0.98,-4.155,-11.074,103.663,-89.809
-0.182,0.771,-10.612,13.933,0.62,1.555,11.866,742.377,-0.98,-4.155,-10.968,102.701,-89.541
