accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac
-0.393,3.079,8.16,-282.109,13.545,41.797,-213.085,1263.49,-2.578,-159.326,-8.081,172.9,-91.59
1.441,1.58,14.313,-342.962,9.883,45.581,-213.015,1261.09,5.716,-173.7,-7.865,166.7,-90.236
1.441,1.58,14.313,-342.962,9.883,45.581,-212.946,1258.69,5.716,-173.7,-7.65,160.563,-89.177
1.441,1.58,14.313,-342.962,9.883,45.581,-212.887,1256.63,5.716,-173.7,-7.449,154.878,-88.348
3.682,-4.516,37.016,-376.654,7.014,40.943,-212.838,1254,5.64,173.045,-7.262,152.058,-87.904
3.682,-4.516,37.016,-376.654,7.014,40.943,-212.789,1251.36,5.64,173.045,-7.077,149.266,-87.497
3.682,-4.516,37.016,-376.654,7.014,40.943,-212.74,1248.72,5.64,173.045,-6.894,146.502,-87.122
1.159,-1.59,7.456,-266.545,6.892,20.923,-212.691,1246.86,8.643,167.963,-6.684,144.592,-86.823
1.159,-1.59,7.456,-266.545,6.892,20.923,-212.65,1245.26,8.643,167.963,-6.483,143.005,-86.574
1.159,-1.59,7.456,-266.545,6.892,20.923,-212.595,1243.13,8.643,167.963,-6.269,140.827,-86.287
1.379,-7.212,19.672,-223.881,2.742,9.204,-212.578,1241.79,3.766,159.867,-6.15,139.488,-86.126
1.379,-7.212,19.672,-223.881,2.742,9.204,-212.559,1240.22,3.766,159.867,-6.029,137.908,-85.952
1.379,-7.212,19.672,-223.881,2.742,9.204,-212.54,1238.65,3.766,159.867,-5.909,136.343,-85.786
-0.297,-1.925,4.607,-146.304,4.085,4.626,-212.511,1237.63,-3.403,157.321,-5.852,135.387,-85.693
-0.297,-1.925,4.607,-146.304,4.085,4.626,-212.483,1236.6,-3.403,157.321,-5.795,134.44,-85.604
-0.297,-1.925,4.607,-146.304,4.085,4.626,-212.458,1235.72,-3.403,157.321,-5.743,133.67,-85.529
-0.33,-6.814,12.762,-88.808,0.544,-1.416,-212.455,1235.19,-1.308,151.9,-5.695,133.245,-79.91
-0.33,-6.814,12.762,-88.808,0.544,-1.416,-212.451,1234.57,-1.308,151.9,-5.647,132.724,-79.863
-0.33,-6.814,12.762,-88.808,0.544,-1.416,-212.447,1233.95,-1.308,151.9,-5.599,132.208,-79.817
0.182,-2.572,3.256,-36.927,2.62,-1.905,-212.432,1233.73,2.511,141.702,-5.5,132.051,-79.795
0.182,-2.572,3.256,-36.927,2.62,-1.905,-212.413,1233.47,2.511,141.702,-5.399,131.853,-79.77
0.182,-2.572,3.256,-36.927,2.62,-1.905,-212.395,1233.21,2.511,141.702,-5.299,131.657,-79.746
0.038,-4.54,10.133,5.493,1.521,-5.567,-212.384,1233.25,0.198,155.867,-5.232,131.943,-79.762
0.038,-4.54,10.133,5.493,1.521,-5.567,-212.374,1233.29,0.198,155.867,-5.166,132.226,-79.777
0.038,-4.54,10.133,5.493,1.521,-5.567,-212.363,1233.33,0.198,155.867,-5.1,132.506,-79.791
0.081,-3.687,5.483,54.566,1.704,-5.262,-212.353,1233.65,0.706,146.08,-5.03,133.015,-79.819
0.081,-3.687,5.483,54.566,1.704,-5.262,-212.341,1234.03,0.706,146.08,-4.959,133.58,-79.849
0.081,-3.687,5.483,54.566,1.704,-5.262,-212.331,1234.36,0.706,146.08,-4.891,134.078,-79.873
0.187,-5.22,11.306,108.217,-0.676,-7.398,-212.335,1235.12,0.859,155.219,-4.839,135.152,-79.931
0.187,-5.22,11.306,108.217,-0.676,-7.398,-212.34,1235.88,0.859,155.219,-4.787,136.215,-79.984
0.187,-5.22,11.306,108.217,-0.676,-7.398,-212.345,1236.63,0.859,155.219,-4.736,137.267,-80.031
0.225,-3.328,6.489,153.567,-0.188,-4.346,-212.346,1237.56,1.768,152.846,-4.672,138.472,-80.078
0.225,-3.328,6.489,153.567,-0.188,-4.346,-212.347,1238.48,1.768,152.846,-4.609,139.665,-80.117
0.225,-3.328,6.489,153.567,-0.188,-4.346,-212.349,1239.55,1.768,152.846,-4.547,141.021,-80.156
0.148,-5.071,15.53,194.888,-4.705,-1.783,-212.381,1240.92,0.521,161.916,-4.534,142.783,-80.798
0.148,-5.071,15.53,194.888,-4.705,-1.783,-212.41,1242.09,0.521,161.916,-4.515,144.305,-80.833
0.148,-5.071,15.53,194.888,-4.705,-1.783,-212.443,1243.45,0.521,161.916,-4.502,146.035,-80.866
0.019,-2.95,6.934,227.298,-5.254,3.65,-212.474,1244.81,0.146,156.954,-4.492,147.697,-80.89
0.019,-2.95,6.934,227.298,-5.254,3.65,-212.511,1246.4,0.146,156.954,-4.487,149.601,-80.91
0.019,-2.95,6.934,227.298,-5.254,3.65,-212.548,1247.99,0.146,156.954,-4.483,151.486,-80.917
1.528,0.168,20.031,191.409,-3.484,3.222,-212.572,1249.34,4.361,-179.521,-4.422,149.701,-80.882
1.528,0.168,20.031,191.409,-3.484,3.222,-212.593,1250.48,4.361,-179.521,-4.358,147.716,-80.837
1.528,0.168,20.031,191.409,-3.484,3.222,-212.617,1251.82,4.361,-179.521,-4.299,145.969,-80.79
-0.196,1.326,3.275,130.617,-2.996,0.476,-212.638,1252.74,-3.18,-157.953,-4.311,143.971,-80.757
-0.196,1.326,3.275,130.617,-2.996,0.476,-212.659,1253.65,-3.18,-157.953,-4.324,141.993,-80.712
0.412,2.212,9.62,94.606,-2.69,2.368,-212.678,1254.31,2.389,-167.049,-4.278,139.656,-80.628
0.412,2.212,9.62,94.606,-2.69,2.368,-212.694,1254.88,2.389,-167.049,-4.23,137.235,-80.529
0.412,2.212,9.62,94.606,-2.69,2.368,-212.713,1255.54,2.389,-167.049,-4.185,134.947,-80.423
0.412,2.212,9.62,94.606,-2.69,2.368,-212.729,1256.11,2.389,-167.049,-4.138,132.573,-80.302
-0.302,3.414,7.968,53.895,-0.798,3.833,-212.735,1256.49,-1.993,-156.806,-4.123,130.109,-80.167
-0.302,3.414,7.968,53.895,-0.798,3.833,-212.74,1256.87,-1.993,-156.806,-4.108,127.669,-80.017
-0.302,3.414,7.968,53.895,-0.798,3.833,-212.745,1257.19,-1.993,-156.806,-4.092,125.192,-79.848
-0.12,2.356,6.56,3.601,0.605,6.823,-212.741,1257.21,-0.984,-160.246,-4.056,122.367,-81.306
-0.12,2.356,6.56,3.601,0.605,6.823,-212.737,1257.24,-0.984,-160.246,-4.021,119.569,-81.136
0.45,2.236,9.118,-38.453,1.46,9.57,-212.726,1256.97,2.745,-166.219,-3.941,116.405,-80.924
0.45,2.236,9.118,-38.453,1.46,9.57,-212.718,1256.74,2.745,-166.219,-3.865,113.316,-80.699
0.45,2.236,9.118,-38.453,1.46,9.57,-212.708,1256.47,2.745,-166.219,-3.787,110.214,-80.453
0.014,2.002,7.509,-76.539,3.047,11.462,-212.686,1255.93,0.106,-165.073,-3.724,106.851,-80.159
0.014,2.002,7.509,-76.539,3.047,11.462,-212.668,1255.48,0.106,-165.073,-3.665,103.609,-79.847
0.014,2.002,7.509,-76.539,3.047,11.462,-212.647,1254.94,0.106,-165.073,-3.603,100.313,-79.499
0.014,2.002,7.509,-76.539,3.047,11.462,-212.628,1254.48,0.106,-165.073,-3.545,97.136,-79.128
0.565,1.796,9.984,-113.283,4.023,12.683,-212.6,1253.69,3.188,-169.804,-3.445,93.564,-78.681
0.565,1.796,9.984,-113.283,4.023,12.683,-212.576,1253.01,3.188,-169.804,-3.351,90.156,-78.207
0.565,1.796,9.984,-113.283,4.023,12.683,-212.548,1252.22,3.188,-169.804,-3.254,86.654,-77.665
0.891,-0.364,17.838,-126.223,2.742,8.532,-212.529,1251.33,2.858,178.831,-3.171,86.57,-77.697
0.891,-0.364,17.838,-126.223,2.742,8.532,-212.509,1250.45,2.858,178.831,-3.089,86.486,-77.729
-0.062,-2.346,9.108,-107.302,1.643,1.086,-212.498,1249.7,-0.379,165.553,-3.049,86.422,-77.74
-0.062,-2.346,9.108,-107.302,1.643,1.086,-212.486,1248.95,-0.379,165.553,-3.009,86.358,-77.751
-0.062,-2.346,9.108,-107.302,1.643,1.086,-212.477,1248.3,-0.379,165.553,-2.971,86.417,-77.783
0.01,-1.805,11.167,-84.352,1.704,0.598,-212.465,1247.71,0.049,170.817,-2.928,86.589,-75.446
0.01,-1.805,11.167,-84.352,1.704,0.598,-212.453,1247.12,0.049,170.817,-2.884,86.759,-75.513
0.01,-1.805,11.167,-84.352,1.704,0.598,-212.442,1246.62,0.049,170.817,-2.843,87.023,-75.597
0.283,-2.988,10.382,-67.262,2.376,0.781,-212.426,1246.14,1.498,163.943,-2.781,87.256,-75.688
0.283,-2.988,10.382,-67.262,2.376,0.781,-212.409,1245.67,1.498,163.943,-2.719,87.487,-75.777
0.283,-2.988,10.382,-67.262,2.376,0.781,-212.395,1245.27,1.498,163.943,-2.661,87.792,-75.878
0.292,-3.137,10.746,-37.293,1.643,1.696,-212.383,1245.01,1.495,163.728,-2.606,88.254,-76.006
0.292,-3.137,10.746,-37.293,1.643,1.696,-212.372,1244.75,1.495,163.728,-2.552,88.712,-76.131
0.292,-3.137,10.746,-37.293,1.643,1.696,-212.36,1244.49,1.495,163.728,-2.499,89.165,-76.251
0.268,-3.194,9.74,0.915,0.056,1.879,-212.36,1244.49,1.499,161.844,-2.458,89.899,-76.414
0.268,-3.194,9.74,0.915,0.056,1.879,-212.36,1244.5,1.499,161.844,-2.418,90.626,-76.57
0.268,-3.194,9.74,0.915,0.056,1.879,-212.359,1244.51,1.499,161.844,-2.378,91.345,-76.719
0.096,-3.113,10.133,25.94,-0.981,1.94,-212.365,1244.66,0.518,162.924,-2.356,92.238,-76.883
0.096,-3.113,10.133,25.94,-0.981,1.94,-212.372,1244.84,0.518,162.924,-2.335,93.152,-77.044
0.096,-3.113,10.133,25.94,-0.981,1.94,-212.379,1245.03,0.518,162.924,-2.315,94.056,-77.197
0.057,-2.825,11.56,47.059,-1.775,0.842,-212.391,1245.35,0.277,166.266,-2.303,95.153,-77.368
0.057,-2.825,11.56,47.059,-1.775,0.842,-212.402,1245.64,0.277,166.266,-2.289,96.186,-77.524
0.057,-2.825,11.56,47.059,-1.775,0.842,-212.414,1245.97,0.277,166.266,-2.278,97.262,-77.678
0.359,-1.968,9.3,66.529,-1.348,0.17,-212.424,1246.43,2.164,168.05,-2.244,98.5,-77.855
0.359,-1.968,9.3,66.529,-1.348,0.17,-212.433,1246.9,2.164,168.05,-2.211,99.725,-78.021
0.359,-1.968,9.3,66.529,-1.348,0.17,-212.441,1247.3,2.164,168.05,-2.176,100.863,-78.169
0.651,-1.049,12.891,81.727,-1.592,-0.135,-212.452,1247.87,2.883,175.349,-2.138,102.259,-78.867
0.651,-1.049,12.891,81.727,-1.592,-0.135,-212.464,1248.44,2.883,175.349,-2.101,103.642,-79.017
0.651,-1.049,12.891,81.727,-1.592,-0.135,-212.475,1249.01,2.883,175.349,-2.064,105.01,-79.157
0.412,0.005,9.501,83.802,-0.005,0.17,-212.475,1249.6,2.482,-179.971,-2.018,102.828,-78.964
0.412,0.005,9.501,83.802,-0.005,0.17,-212.475,1250.19,2.482,-179.971,-1.973,100.668,-78.757
0.412,0.005,9.501,83.802,-0.005,0.17,-212.475,1250.69,2.482,-179.971,-1.929,98.434,-78.524
0.072,1.939,11.33,70.802,-1.104,0.231,-212.483,1251.18,0.358,-170.287,-1.915,96.311,-78.271
0.072,1.939,11.33,70.802,-1.104,0.231,-212.489,1251.61,0.358,-170.287,-1.899,94.129,-77.988
0.072,1.939,11.33,70.802,-1.104,0.231,-212.497,1252.11,0.358,-170.287,-1.886,92.049,-77.694
-0.254,1.532,7.331,36.194,-0.676,0.781,-212.501,1252.32,-1.941,-168.194,-1.891,89.694,-77.318
-0.254,1.532,7.331,36.194,-0.676,0.781,-212.506,1252.58,-1.941,-168.194,-1.897,87.403,-76.915
-0.254,1.532,7.331,36.194,-0.676,0.781,-212.51,1252.83,-1.941,-168.194,-1.902,85.136,-76.476
0.541,1.585,9.625,3.662,-0.188,1.452,-212.512,1252.86,3.175,-170.649,-1.853,82.607,-75.977
0.541,1.585,9.625,3.662,-0.188,1.452,-212.513,1252.88,3.175,-170.649,-1.804,80.099,-75.428
0.541,1.585,9.625,3.662,-0.188,1.452,-212.514,1252.9,3.175,-170.649,-1.756,77.621,-74.823
0.134,1.508,8.993,-27.772,1.46,1.147,-212.504,1252.71,0.842,-170.478,-1.718,74.919,-74.069
0.134,1.508,8.993,-27.772,1.46,1.147,-212.495,1252.54,0.842,-170.478,-1.683,72.275,-73.232
0.134,1.508,8.993,-27.772,1.46,1.147,-212.485,1252.35,0.842,-170.478,-1.646,69.626,-72.279
0.22,-0.211,11.373,-52.979,0.85,0.903,-212.479,1251.98,1.109,178.939,-1.611,70.297,-73.764
0.22,-0.211,11.373,-52.979,0.85,0.903,-212.473,1251.61,1.109,178.939,-1.578,70.961,-74.021
0.22,-0.211,11.373,-52.979,0.85,0.903,-212.467,1251.23,1.109,178.939,-1.544,71.619,-74.267
0.283,-1.058,10.98,-59.205,0.85,0.842,-212.461,1250.82,1.467,174.495,-1.507,72.176,-74.477
0.283,-1.058,10.98,-59.205,0.85,0.842,-212.456,1250.46,1.467,174.495,-1.471,72.795,-74.699
0.283,-1.058,10.98,-59.205,0.85,0.842,-212.449,1249.99,1.467,174.495,-1.434,73.272,-74.875
0.283,-1.001,9.697,-55.055,0.3,0.842,-212.447,1249.66,1.66,174.107,-1.401,73.905,-75.086
0.283,-1.001,9.697,-55.055,0.3,0.842,-212.445,1249.28,1.66,174.107,-1.368,74.468,-75.271
0.283,-1.001,9.697,-55.055,0.3,0.842,-212.443,1248.89,1.66,174.107,-1.336,75.026,-75.45
0.081,-1.82,10.358,-43.824,0.911,0.903,-212.438,1248.63,0.444,170.036,-1.312,75.676,-75.64
0.081,-1.82,10.358,-43.824,0.911,0.903,-212.431,1248.32,0.444,170.036,-1.287,76.271,-75.81
0.081,-1.82,10.358,-43.824,0.911,0.903,-212.425,1248.01,0.444,170.036,-1.262,76.859,-75.974
0.235,-2.117,10.521,-25.33,0.911,0.72,-212.42,1247.86,1.253,168.625,-1.231,77.604,-76.176
0.235,-2.117,10.521,-25.33,0.911,0.72,-212.413,1247.68,1.253,168.625,-1.199,78.312,-76.362
0.235,-2.117,10.521,-25.33,0.911,0.72,-212.408,1247.53,1.253,168.625,-1.168,79.042,-76.546
0.172,-2.059,10.42,-6.531,0.3,0.598,-212.406,1247.49,0.93,168.822,-1.145,79.888,-76.742
0.172,-2.059,10.42,-6.531,0.3,0.598,-212.404,1247.45,0.93,168.822,-1.122,80.733,-76.929
0.172,-2.059,10.42,-6.531,0.3,0.598,-212.402,1247.4,0.93,168.822,-1.099,81.561,-77.106
0.196,-2.016,10.367,12.146,-0.066,0.415,-212.402,1247.49,1.065,168.996,-1.078,82.533,-76.344
0.196,-2.016,10.367,12.146,-0.066,0.415,-212.403,1247.56,1.065,168.996,-1.057,83.48,-76.556
0.196,-2.016,10.367,12.146,-0.066,0.415,-212.403,1247.64,1.065,168.996,-1.036,84.432,-76.759
0.201,-2.011,10.334,31.006,-0.554,0.293,-212.407,1247.86,1.094,168.987,-1.019,85.525,-76.976
0.201,-2.011,10.334,31.006,-0.554,0.293,-212.41,1248.05,1.094,168.987,-1.002,86.571,-77.174
0.201,-2.011,10.334,31.006,-0.554,0.293,-212.414,1248.27,1.094,168.987,-0.985,87.642,-77.367
0.201,-1.221,10.478,46.326,-0.31,0.109,-212.416,1248.59,1.092,173.352,-0.967,88.869,-77.576
0.201,-1.221,10.478,46.326,-0.31,0.109,-212.418,1248.91,1.092,173.352,-0.949,90.083,-77.772
0.201,-1.221,10.478,46.326,-0.31,0.109,-212.42,1249.19,1.092,173.352,-0.931,91.232,-77.948
-0.077,-0.589,10.932,52.857,0.239,0.354,-212.419,1249.56,-0.401,176.916,-0.923,92.51,-78.126
-0.077,-0.589,10.932,52.857,0.239,0.354,-212.417,1249.88,-0.401,176.916,-0.917,93.715,-78.284
-0.077,-0.589,10.932,52.857,0.239,0.354,-212.415,1250.25,-0.401,176.916,-0.91,94.968,-78.44
0.321,-0.043,10.042,53.651,-0.676,0.17,-212.42,1250.57,1.83,179.754,-0.887,96.183,-78.59
0.321,-0.043,10.042,53.651,-0.676,0.17,-212.424,1250.95,1.83,179.754,-0.865,97.446,-78.736
0.321,-0.043,10.042,53.651,-0.676,0.17,-212.429,1251.32,1.83,179.754,-0.843,98.697,-78.872
0.292,1.523,9.74,41.932,-0.554,0.354,-212.433,1251.62,1.697,-171.114,-0.822,96.333,-78.637
0.292,1.523,9.74,41.932,-0.554,0.354,-212.436,1251.87,1.697,-171.114,-0.801,93.945,-78.373
0.292,1.523,9.74,41.932,-0.554,0.354,-212.44,1252.12,1.697,-171.114,-0.78,91.581,-78.083
0.177,1.599,8.404,11.841,0.056,0.72,-212.439,1252.2,1.186,-169.225,-0.76,89.067,-78.224
0.177,1.599,8.404,11.841,0.056,0.72,-212.439,1252.28,1.186,-169.225,-0.74,86.578,-77.894
0.177,1.599,8.404,11.841,0.056,0.72,-212.438,1252.37,1.186,-169.225,-0.72,84.115,-77.53
0.129,0.934,9.802,-18.311,0.544,0.72,-212.435,1252.24,0.752,-174.558,-0.701,81.382,-77.074
0.129,0.934,9.802,-18.311,0.544,0.72,-212.431,1252.11,0.752,-174.558,-0.682,78.677,-76.564
0.129,0.934,9.802,-18.311,0.544,0.72,-212.427,1252,0.752,-174.558,-0.664,76.019,-75.996
-1.058,6.163,12.69,-37.354,0.911,0.598,-212.421,1251.74,-4.29,-154.096,-0.693,73.42,-75.323
-1.058,6.163,12.69,-37.354,0.911,0.598,-212.415,1251.48,-4.29,-154.096,-0.722,70.848,-74.564
-1.058,6.163,12.69,-37.354,0.911,0.598,-212.409,1251.25,-4.29,-154.096,-0.751,68.343,-73.722
-0.33,7.293,9.347,-14.771,0.483,-4.529,-212.406,1251.15,-1.596,-142.038,-0.756,66.121,-72.901
-0.33,7.293,9.347,-14.771,0.483,-4.529,-212.402,1251.05,-1.596,-142.038,-0.76,63.922,-71.984
0.508,-1.748,8.749,15.076,-0.31,-12.708,-212.405,1251.17,3.256,168.702,-0.723,65.107,-72.536
0.508,-1.748,8.749,15.076,-0.31,-12.708,-212.407,1251.27,3.256,168.702,-0.686,66.263,-73.041
0.508,-1.748,8.749,15.076,-0.31,-12.708,-212.409,1251.36,3.256,168.702,-0.648,67.391,-73.505
0.814,-2.442,9.434,-12.207,-0.981,-18.812,-212.416,1251.28,4.775,165.486,-0.602,68.274,-73.868
0.814,-2.442,9.434,-12.207,-0.981,-18.812,-212.424,1251.18,4.775,165.486,-0.557,69.135,-74.206
0.814,-2.442,9.434,-12.207,-0.981,-18.812,-212.431,1251.1,4.775,165.486,-0.512,70.002,-74.53
0.335,-1.365,6.316,-51.148,2.986,-19.605,-212.41,1250.74,2.969,167.807,-0.453,70.572,-74.484
0.335,-1.365,6.316,-51.148,2.986,-19.605,-212.389,1250.38,2.969,167.807,-0.395,71.137,-74.737
0.335,-1.365,6.316,-51.148,2.986,-19.605,-212.365,1249.97,2.969,167.807,-0.334,71.638,-74.966
1.03,-3.424,13.739,-70.131,3.474,-17.713,-212.344,1249.55,4.159,166.006,-0.266,72.102,-75.186
1.03,-3.424,13.739,-70.131,3.474,-17.713,-212.32,1249.06,4.159,166.006,-0.194,72.482,-75.379
1.03,-3.424,13.739,-70.131,3.474,-17.713,-212.295,1248.57,4.159,166.006,-0.122,72.859,-75.566
0.374,-2.131,7.676,-79.347,3.962,-15.516,-212.268,1248.01,2.684,164.485,-0.063,73.143,-75.711
0.374,-2.131,7.676,-79.347,3.962,-15.516,-212.24,1247.46,2.684,164.485,-0.004,73.424,-75.853
0.374,-2.131,7.676,-79.347,3.962,-15.516,-212.212,1246.9,2.684,164.485,0.055,73.702,-75.99
0.263,-3.759,13.605,-72.633,2.498,-13.624,-212.197,1246.46,1.069,164.554,0.082,74.114,-76.128
0.263,-3.759,13.605,-72.633,2.498,-13.624,-212.18,1245.96,1.069,164.554,0.112,74.44,-76.242
0.263,-3.759,13.605,-72.633,2.498,-13.624,-212.162,1245.45,1.069,164.554,0.141,74.762,-76.354
0.043,-2.619,7.59,-45.472,4.023,-11.06,-212.134,1245.13,0.308,160.96,0.175,75.262,-76.511
0.043,-2.619,7.59,-45.472,4.023,-11.06,-212.106,1244.81,0.308,160.96,0.208,75.756,-76.662
0.043,-2.619,7.59,-45.472,4.023,-11.06,-212.082,1244.54,0.308,160.96,0.237,76.298,-76.815
-0.048,-3.017,11.416,-13.428,1.704,-9.595,-212.07,1244.44,-0.232,165.197,0.246,77.08,-76.997
-0.048,-3.017,11.416,-13.428,1.704,-9.595,-212.058,1244.35,-0.232,165.197,0.254,77.854,-77.17
-0.048,-3.017,11.416,-13.428,1.704,-9.595,-212.046,1244.26,-0.232,165.197,0.263,78.62,-77.335
0.532,-0.148,9.788,6.592,1.582,-4.773,-212.035,1244.3,3.108,179.131,0.304,79.678,-77.578
0.532,-0.148,9.788,6.592,1.582,-4.773,-212.024,1244.35,3.108,179.131,0.345,80.725,-77.804
0.532,-0.148,9.788,6.592,1.582,-4.773,-212.014,1244.39,3.108,179.131,0.383,81.754,-78.014
0.326,-0.397,11.383,-33.082,1.826,-2.454,-212.002,1244.16,1.638,178,0.41,82.453,-78.805
0.326,-0.397,11.383,-33.082,1.826,-2.454,-211.989,1243.92,1.638,178,0.437,83.145,-78.942
0.201,-0.455,8.418,-73.61,2.681,1.757,-211.97,1243.41,1.367,176.907,0.468,83.496,-79.024
0.201,-0.455,8.418,-73.61,2.681,1.757,-211.954,1242.97,1.367,176.907,0.495,83.927,-79.114
0.201,-0.455,8.418,-73.61,2.681,1.757,-211.935,1242.45,1.367,176.907,0.525,84.27,-79.191
0.235,-3.644,11.838,-96.803,0.239,3.466,-211.933,1241.78,1.085,162.889,0.533,84.285,-79.2
0.235,-3.644,11.838,-96.803,0.239,3.466,-211.932,1241.19,1.085,162.889,0.54,84.41,-79.224
0.235,-3.644,11.838,-96.803,0.239,3.466,-211.93,1240.42,1.085,162.889,0.548,84.313,-79.216
0.364,-3.29,8.294,-93.507,2.376,3.161,-211.913,1239.77,2.336,158.364,0.584,84.308,-79.246
0.364,-3.29,8.294,-93.507,2.376,3.161,-211.897,1239.11,2.336,158.364,0.621,84.303,-79.275
0.364,-3.29,8.294,-93.507,2.376,3.161,-211.88,1238.46,2.336,158.364,0.657,84.299,-79.305
-0.029,-3.299,9.185,-82.948,1.948,2.734,-211.868,1237.96,-0.169,160.24,0.662,84.492,-79.337
-0.029,-3.299,9.185,-82.948,1.948,2.734,-211.855,1237.38,-0.169,160.24,0.669,84.588,-79.357
-0.029,-3.299,9.185,-82.948,1.948,2.734,-211.843,1236.88,-0.169,160.24,0.674,84.778,-79.388
0.043,-3.4,9.606,-58.29,1.216,3.1,-211.835,1236.47,0.242,160.509,0.679,85.071,-79.433
0.043,-3.4,9.606,-58.29,1.216,3.1,-211.826,1236.07,0.242,160.509,0.685,85.36,-79.477
0.043,-3.4,9.606,-58.29,1.216,3.1,-211.818,1235.66,0.242,160.509,0.69,85.647,-79.52
0.235,-2.481,9.367,-15.87,-0.92,6.03,-211.823,1235.56,1.387,165.167,0.691,86.334,-78.203
0.235,-2.481,9.367,-15.87,-0.92,6.03,-211.83,1235.45,1.387,165.167,0.69,86.996,-78.313
0.235,-2.481,9.367,-15.87,-0.92,6.03,-211.836,1235.34,1.387,165.167,0.69,87.651,-78.417
0.211,-2.739,10.066,27.039,-3.484,10.73,-211.86,1235.53,1.157,164.777,0.667,88.638,-78.55
0.211,-2.739,10.066,27.039,-3.484,10.73,-211.885,1235.72,1.157,164.777,0.644,89.615,-78.675
0.211,-2.739,10.066,27.039,-3.484,10.73,-211.906,1235.88,1.157,164.777,0.625,90.551,-78.792
0.22,-1.676,8.485,56.275,-4.644,14.087,-211.938,1236.27,1.459,168.827,0.597,91.783,-78.935
0.22,-1.676,8.485,56.275,-4.644,14.087,-211.966,1236.61,1.459,168.827,0.574,92.937,-79.065
0.22,-1.676,8.485,56.275,-4.644,14.087,-211.999,1237.01,1.459,168.827,0.545,94.145,-79.19
-0.134,-3.812,10.707,68.421,-5.864,16.955,-212.04,1237.48,-0.676,160.405,0.487,95.353,-79.288
-0.134,-3.812,10.707,68.421,-5.864,16.955,-212.081,1237.96,-0.676,160.405,0.428,96.548,-79.381
-0.134,-3.812,10.707,68.421,-5.864,16.955,-212.122,1238.44,-0.676,160.405,0.37,97.732,-79.468
0.33,-5.521,9.898,48.585,-4.705,15.307,-212.155,1238.78,1.67,150.847,0.346,98.651,-79.544
0.33,-5.521,9.898,48.585,-4.705,15.307,-212.188,1239.12,1.67,150.847,0.322,99.56,-79.616
0.33,-5.521,9.898,48.585,-4.705,15.307,-212.22,1239.46,1.67,150.847,0.298,100.46,-79.685
-0.421,-3.079,9.754,12.756,-1.165,5.664,-212.23,1239.57,-2.359,162.481,0.26,101.196,-79.73
-0.421,-3.079,9.754,12.756,-1.165,5.664,-212.237,1239.64,-2.359,162.481,0.226,101.896,-79.772
-0.421,-3.079,9.754,12.756,-1.165,5.664,-212.245,1239.73,-2.359,162.481,0.191,102.604,-79.813
0.101,-2.926,9.75,-1.587,0.056,1.147,-212.245,1239.72,0.566,163.296,0.195,103.2,-79.873
0.101,-2.926,9.75,-1.587,0.056,1.147,-212.244,1239.71,0.566,163.296,0.2,103.786,-79.914
0.11,-2.797,10.138,5.127,-0.066,0.537,-212.245,1239.74,0.6,164.578,0.203,104.435,-79.956
0.11,-2.797,10.138,5.127,-0.066,0.537,-212.245,1239.79,0.6,164.578,0.206,105.083,-79.997
0.11,-2.797,10.138,5.127,-0.066,0.537,-212.246,1239.82,0.6,164.578,0.21,105.719,-80.035
0.168,-2.94,9.884,13.672,-0.127,0.537,-212.246,1239.9,0.931,163.433,0.216,106.39,-80.075
0.168,-2.94,9.884,13.672,-0.127,0.537,-212.247,1240.01,0.931,163.433,0.222,107.085,-80.114
0.168,-2.94,9.884,13.672,-0.127,0.537,-212.248,1240.11,0.931,163.433,0.228,107.757,-80.15
0.22,-2.035,10.224,22.461,-0.31,0.293,-212.25,1240.24,1.211,168.742,0.236,108.52,-80.189
0.22,-2.035,10.224,22.461,-0.31,0.293,-212.252,1240.4,1.211,168.742,0.243,109.301,-80.227
0.22,-2.035,10.224,22.461,-0.31,0.293,-212.254,1240.54,1.211,168.742,0.251,110.049,-80.261
0.177,-0.977,10.478,16.113,-0.127,0.415,-212.255,1240.66,0.965,174.673,0.257,110.842,-80.294
0.177,-0.977,10.478,16.113,-0.127,0.415,-212.256,1240.76,0.965,174.673,0.263,111.591,-80.324
0.177,-0.977,10.478,16.113,-0.127,0.415,-212.257,1240.89,0.965,174.673,0.269,112.368,-80.352
0.177,-1.824,10.142,-3.662,0.3,0.537,-212.255,1240.87,0.985,169.802,0.278,112.918,-80.372
0.177,-1.824,10.142,-3.662,0.3,0.537,-212.253,1240.84,0.985,169.802,0.287,113.457,-80.39
0.177,-1.824,10.142,-3.662,0.3,0.537,-212.251,1240.82,0.985,169.802,0.296,113.996,-80.408
0.158,-2.533,9.884,-10.437,0.422,0.598,-212.248,1240.75,0.887,165.625,0.306,114.429,-80.019
0.158,-2.533,9.884,-10.437,0.422,0.598,-212.245,1240.67,0.887,165.625,0.315,114.858,-80.032
0.158,-2.533,9.884,-10.437,0.422,0.598,-212.243,1240.61,0.887,165.625,0.324,115.294,-80.043
0.144,-2.49,9.951,-5.127,0.3,0.476,-212.241,1240.58,0.802,165.951,0.33,115.765,-80.055
0.144,-2.49,9.951,-5.127,0.3,0.476,-212.239,1240.55,0.802,165.951,0.338,116.226,-80.065
