accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac,speed
-5.584,-9.161,0.024,922.449,408.828,-418.5,-24.93,1410.96,-31.363,90.15,13.651,222.577,-160.295,-724.524
-7.786,-9.879,-1.523,961.757,261.06,-518.721,-22.841,1418.65,-37.918,81.237,15.513,229.923,174.967,-724.749
-7.786,-9.879,-1.523,961.757,261.06,-518.721,-21.014,1425.38,-37.918,81.237,17.06,236.101,87.379,-724.945
-7.786,-9.879,-1.523,961.757,261.06,-518.721,-19.186,1432.12,-37.918,81.237,18.59,242.217,88.34,-725.141
-10.851,-10.779,-1.446,964.381,85.703,-576.461,-18.586,1438.87,-44.935,82.359,18.638,248.304,90.296,-725.415
-10.851,-10.779,-1.446,964.381,85.703,-576.461,-17.986,1445.62,-44.935,82.359,18.685,254.33,92.153,-725.688
-10.851,-10.779,-1.446,964.381,85.703,-576.461,-17.386,1452.37,-44.935,82.359,18.732,260.296,93.957,-725.961
-13.772,-11.225,-1.025,946.009,-96.673,-581.1,-17.967,1458.04,-50.703,84.784,17.378,265.003,95.634,-726.259
-13.772,-11.225,-1.025,946.009,-96.673,-581.1,-18.643,1464.66,-50.703,84.784,15.926,270.74,97.386,-726.606
-13.772,-11.225,-1.025,946.009,-96.673,-581.1,-19.417,1472.23,-50.703,84.784,14.38,277.497,99.167,-727.003
-16.277,-10.224,-0.642,916.895,-266.964,-533.98,-21.285,1478.65,-57.815,86.409,11.53,282.893,100.213,-727.413
-16.277,-10.224,-0.642,916.895,-266.964,-533.98,-23.154,1485.07,-57.815,86.409,8.709,288.235,100.814,-727.823
-16.277,-10.224,-0.642,916.895,-266.964,-533.98,-25.023,1491.49,-57.815,86.409,5.916,293.524,100.978,-728.233
-17.948,-9.122,-0.881,874.048,-409.788,-444.928,-27.891,1497.61,-62.949,84.483,1.962,298.4,100.111,-728.685
-17.948,-9.122,-0.881,874.048,-409.788,-444.928,-30.76,1503.72,-62.949,84.483,-1.953,303.226,98.52,-729.138
-17.948,-9.122,-0.881,874.048,-409.788,-444.928,-33.628,1509.84,-62.949,84.483,-5.829,308.004,96.123,-729.59
-19.073,-8.098,-0.905,834.985,-514.648,-327.617,-37.231,1515.69,-66.868,83.623,-10.541,312.415,92.118,-730.071
-19.073,-8.098,-0.905,834.985,-514.648,-327.617,-40.833,1521.53,-66.868,83.623,-15.206,316.782,86.902,-730.551
-19.408,-7.37,-1.71,812.706,-580.079,-190.896,-45.474,1528.03,-68.704,76.94,-21.024,321.785,-2.538,-731.11
-19.408,-7.37,-1.71,812.706,-580.079,-190.896,-49.535,1533.72,-68.704,76.94,-26.124,325.814,-10.105,-731.599
-19.408,-7.37,-1.71,812.706,-580.079,-190.896,-53.595,1539.41,-68.704,76.94,-31.172,329.802,-15.528,-732.089
-19.274,-7.37,-1.623,798.729,-605.348,-47.034,-58.438,1545.8,-68.618,77.578,-37.06,334.554,-20.535,-732.644
-19.274,-7.37,-1.623,798.729,-605.348,-47.034,-62.675,1551.39,-68.618,77.578,-42.2,338.35,-23.713,-733.129
-19.274,-7.37,-1.623,798.729,-605.348,-47.034,-66.913,1556.98,-68.618,77.578,-47.289,342.108,-26.564,-733.615
-18.575,-7.647,-1.868,805.382,-592.164,98.232,-71.65,1563.43,-67.033,76.277,-52.88,346.785,-30.149,-734.15
-18.575,-7.647,-1.868,805.382,-592.164,98.232,-75.795,1569.07,-67.033,76.277,-57.74,350.498,-32.837,-734.618
-17.368,-8.404,-1.556,818.993,-541.199,235.99,-80.125,1575.62,-63.798,79.509,-62.73,355.248,-36.614,-735.118
-17.368,-8.404,-1.556,818.993,-541.199,235.99,-83.913,1581.35,-63.798,79.509,-67.054,359.017,-39.618,-735.556
-17.368,-8.404,-1.556,818.993,-541.199,235.99,-88.243,1587.9,-63.798,79.509,-71.951,363.682,-43.57,-736.056
-15.668,-9.352,-1.393,842.126,-454.344,358.917,-91.878,1594.64,-58.89,81.525,-75.958,368.53,-47.978,-736.508
-15.668,-9.352,-1.393,842.126,-454.344,358.917,-95.058,1600.53,-58.89,81.525,-79.408,372.372,-51.578,-736.902
-15.668,-9.352,-1.393,842.126,-454.344,358.917,-98.238,1606.43,-58.89,81.525,-82.824,376.174,-55.274,-737.297
-18.101,-0.661,22.54,481.708,-332.333,439.057,-100.565,1609.8,-38.755,178.321,-85.032,378.035,-57.138,-737.753
-18.101,-0.661,22.54,481.708,-332.333,439.057,-103.223,1613.65,-38.755,178.321,-87.596,380.425,-59.593,-738.275
-4.951,13.648,7.054,-198.112,-267.574,424.958,-105.364,1612.07,-17.864,-117.332,-89.336,373.643,-52.894,-738.417
-4.951,13.648,7.054,-198.112,-267.574,424.958,-107.237,1610.68,-17.864,-117.332,-90.754,367.154,-46.478,-738.542
-4.951,13.648,7.054,-198.112,-267.574,424.958,-109.378,1609.1,-17.864,-117.332,-92.462,360.505,-39.921,-738.685
-75.412,-33.046,-115.699,-631.224,-416.38,347.259,-112.292,1604.68,-32.077,15.941,-95.176,352.029,-20.827,-740.585
-75.412,-33.046,-115.699,-631.224,-416.38,347.259,-115.207,1600.26,-32.077,15.941,-97.864,343.638,-12.38,-742.485
-75.412,-33.046,-115.699,-631.224,-416.38,347.259,-118.538,1595.21,-32.077,15.941,-100.998,334.611,-2.613,-744.657
-13.245,8.485,24.887,34.557,-142.206,125.149,-119.533,1595.45,-26.737,-161.172,-101.389,329.929,2.769,-744.991
-13.245,8.485,24.887,34.557,-142.206,125.149,-120.529,1595.69,-26.737,-161.172,-101.776,325.293,8.156,-745.325
-13.245,8.485,24.887,34.557,-142.206,125.149,-121.667,1595.97,-26.737,-161.172,-102.32,320.743,13.525,-745.706
-7.437,19.121,-11.589,299.149,-74.09,-10.779,-122.185,1598.07,-18.398,-58.782,-102.072,319.332,15.107,-745.894
-7.437,19.121,-11.589,299.149,-74.09,-10.779,-122.704,1600.16,-18.398,-58.782,-101.825,317.935,16.659,-746.081
-3.96,-5.789,-25.284,44.567,-0.236,-1.013,-122.705,1600.47,-8.681,12.897,-100.896,315.24,19.487,-746.181
-3.96,-5.789,-25.284,44.567,-0.236,-1.013,-122.707,1600.78,-8.681,12.897,-99.976,312.572,22.214,-746.281
-3.96,-5.789,-25.284,44.567,-0.236,-1.013,-122.709,1601.1,-8.681,12.897,-99.064,309.93,24.849,-746.38
-0.316,0.34,-5.517,-122,-6.156,-1.318,-122.758,1600.12,-3.273,-3.527,-98.163,305.684,29.167,-746.39
-0.316,0.34,-5.517,-122,-6.156,-1.318,-122.801,1599.27,-3.273,-3.527,-97.263,301.62,33.196,-746.398
-0.316,0.34,-5.517,-122,-6.156,-1.318,-122.85,1598.29,-3.273,-3.527,-96.379,297.457,37.254,-746.407
1.37,3.874,-4.157,-142.264,-0.602,0.818,-122.855,1597.29,13.552,-42.985,-95.284,292.919,41.538,-746.372
1.37,3.874,-4.157,-142.264,-0.602,0.818,-122.859,1596.15,13.552,-42.985,-94.202,288.264,45.869,-746.333
2.605,2.136,-7.288,-41.005,0.496,0.757,-122.856,1595.87,18.932,-16.332,-93.066,284.892,47.52,-746.267
2.605,2.136,-7.288,-41.005,0.496,0.757,-122.852,1595.54,18.932,-16.332,-91.942,281.506,50.473,-746.192
2.605,2.136,-7.288,-41.005,0.496,0.757,-122.849,1595.25,18.932,-16.332,-90.829,278.201,53.32,-746.126
3.979,1.006,-8.615,30.773,2.938,0.391,-122.828,1595.47,24.646,-6.658,-89.651,275.597,55.413,-746.026
3.979,1.006,-8.615,30.773,2.938,0.391,-122.807,1595.68,24.646,-6.658,-88.485,273.02,57.47,-745.926
3.979,1.006,-8.615,30.773,2.938,0.391,-122.787,1595.9,24.646,-6.658,-87.33,270.469,59.493,-745.825
0.943,0.555,-10.209,67.334,2.633,0.208,-122.768,1596.37,5.271,-3.114,-86.383,268.269,61.248,-745.802
0.943,0.555,-10.209,67.334,2.633,0.208,-122.747,1596.91,5.271,-3.114,-85.442,266.169,62.899,-745.774
0.943,0.555,-10.209,67.334,2.633,0.208,-122.729,1597.38,5.271,-3.114,-84.514,264.013,64.601,-745.751
-3.376,0.393,-11.081,58.484,1.168,0.94,-122.721,1597.79,-16.934,-2.03,-83.829,261.818,66.438,-745.836
-3.376,0.393,-11.081,58.484,1.168,0.94,-122.713,1598.2,-16.934,-2.03,-83.151,259.646,68.249,-745.921
-6.082,0.637,-11.119,16.369,0.496,0.391,-122.709,1598.33,-28.637,-3.278,-82.601,257.166,70.409,-746.096
-6.082,0.637,-11.119,16.369,0.496,0.391,-122.705,1598.45,-28.637,-3.278,-82.058,254.692,72.56,-746.249
-6.082,0.637,-11.119,16.369,0.496,0.391,-122.702,1598.56,-28.637,-3.278,-81.519,252.242,74.683,-746.403
-3.769,0.613,-10.109,-19.582,-0.968,0.147,-122.707,1598.44,-20.412,-3.47,-80.915,249.552,77.003,-746.484
-3.769,0.613,-10.109,-19.582,-0.968,0.147,-122.713,1598.33,-20.412,-3.47,-80.317,246.888,79.295,-746.565
-3.769,0.613,-10.109,-19.582,-0.968,0.147,-122.72,1598.19,-20.412,-3.47,-79.725,244.228,81.58,-746.66
-0.23,0.819,-9.352,-32.155,-0.968,-0.525,-122.727,1597.96,-1.403,-5.004,-78.95,241.479,82.711,-746.666
-0.23,0.819,-9.352,-32.155,-0.968,-0.525,-122.735,1597.71,-1.403,-5.004,-78.183,238.722,84.993,-746.673
-0.23,0.819,-9.352,-32.155,-0.968,-0.525,-122.741,1597.48,-1.403,-5.004,-77.423,236.028,87.207,-746.679
3.017,0.963,-8.993,-18.483,-1.213,0.574,-122.75,1597.35,18.447,-6.109,-76.474,233.46,89.191,-746.603
3.017,0.963,-8.993,-18.483,-1.213,0.574,-122.76,1597.2,18.447,-6.109,-75.536,230.896,91.164,-746.516
4.161,0.68,-9.089,3.978,-0.48,0.696,-122.763,1597.23,24.54,-4.279,-74.539,228.575,92.856,-746.411
4.161,0.68,-9.089,3.978,-0.48,0.696,-122.766,1597.26,24.54,-4.279,-73.552,226.279,94.517,-746.306
4.161,0.68,-9.089,3.978,-0.48,0.696,-122.77,1597.29,24.54,-4.279,-72.575,224.005,96.149,-746.201
3.055,0.685,-9.783,14.11,0.619,0.269,-122.765,1597.39,17.303,-4.004,-71.671,221.837,97.71,-746.124
3.055,0.685,-9.783,14.11,0.619,0.269,-122.761,1597.48,17.303,-4.004,-70.776,219.691,99.245,-746.047
3.055,0.685,-9.783,14.11,0.619,0.269,-122.757,1597.58,17.303,-4.004,-69.891,217.567,100.756,-745.97
0.704,0.67,-10.094,10.021,1.229,0.208,-122.748,1597.65,3.98,-3.8,-69.142,215.433,102.36,-745.952
0.704,0.67,-10.094,10.021,1.229,0.208,-122.738,1597.73,3.98,-3.8,-68.4,213.332,103.934,-745.932
0.704,0.67,-10.094,10.021,1.229,0.208,-122.73,1597.8,3.98,-3.8,-67.666,211.24,105.504,-745.914
-1.614,0.757,-9.817,1.903,0.313,0.635,-122.727,1597.82,-9.308,-4.407,-67.08,209.099,107.234,-745.955
-1.614,0.757,-9.817,1.903,0.313,0.635,-122.725,1597.83,-9.308,-4.407,-66.5,206.981,108.953,-746.001
-3.137,0.862,-9.462,-1.21,-0.724,0.696,-122.731,1597.82,-18.269,-5.205,-66.024,204.848,112.594,-746.092
-3.137,0.862,-9.462,-1.21,-0.724,0.696,-122.736,1597.81,-18.269,-5.205,-65.552,202.738,114.442,-746.171
-3.137,0.862,-9.462,-1.21,-0.724,0.696,-122.741,1597.81,-18.269,-5.205,-65.085,200.649,116.297,-746.25
-3.232,0.795,-9.515,1.293,-0.358,0.452,-122.743,1597.82,-18.702,-4.776,-64.624,198.605,118.135,-746.331
-3.232,0.795,-9.515,1.293,-0.358,0.452,-122.746,1597.83,-18.702,-4.776,-64.168,196.583,119.984,-746.424
-3.232,0.795,-9.515,1.293,-0.358,0.452,-122.749,1597.83,-18.702,-4.776,-63.716,194.58,121.848,-746.506
-2.797,0.68,-9.96,1.72,0.069,0.208,-122.748,1597.85,-15.648,-3.905,-63.235,192.611,123.685,-746.586
-2.797,0.68,-9.96,1.72,0.069,0.208,-122.748,1597.86,-15.648,-3.905,-62.759,190.659,125.544,-746.657
-2.797,0.68,-9.96,1.72,0.069,0.208,-122.747,1597.87,-15.648,-3.905,-62.287,188.727,127.426,-746.727
-1.7,0.646,-9.932,-3.346,-0.358,0.086,-122.75,1597.85,-9.693,-3.724,-61.764,186.772,129.338,-746.776
-1.7,0.646,-9.932,-3.346,-0.358,0.086,-122.753,1597.82,-9.693,-3.724,-61.246,184.841,131.278,-746.819
1.35,0.8,-9.75,-6.215,-0.785,0.391,-122.759,1597.77,7.86,-4.689,-60.562,182.889,133.147,-746.78
1.35,0.8,-9.75,-6.215,-0.785,0.391,-122.764,1597.73,7.86,-4.689,-59.884,180.964,135.051,-746.746
1.35,0.8,-9.75,-6.215,-0.785,0.391,-122.771,1597.68,7.86,-4.689,-59.214,179.05,137.017,-746.707
1.619,0.804,-9.247,-1.576,-0.236,0.574,-122.772,1597.67,9.892,-4.972,-58.525,177.198,138.958,-746.666
1.619,0.804,-9.247,-1.576,-0.236,0.574,-122.774,1597.66,9.892,-4.972,-57.843,175.362,140.966,-746.62
1.619,0.804,-9.247,-1.576,-0.236,0.574,-122.776,1597.64,9.892,-4.972,-57.168,173.544,143.047,-746.573
1.125,0.694,-9.505,8.617,-0.114,0.269,-122.777,1597.7,6.734,-4.178,-56.53,171.835,145.094,-746.545
1.125,0.694,-9.505,8.617,-0.114,0.269,-122.778,1597.77,6.734,-4.178,-55.898,170.154,147.206,-746.512
1.049,0.589,-9.702,14.049,0.252,0.208,-122.776,1597.87,6.158,-3.474,-55.275,168.529,149.065,-746.486
1.049,0.589,-9.702,14.049,0.252,0.208,-122.774,1597.97,6.158,-3.474,-54.659,166.921,151.226,-746.46
1.049,0.589,-9.702,14.049,0.252,0.208,-122.772,1598.08,6.158,-3.474,-54.049,165.345,153.45,-746.429
0.891,0.493,-9.932,12.829,0.374,0.269,-122.77,1598.17,5.118,-2.843,-53.454,163.766,155.815,-746.407
0.891,0.493,-9.932,12.829,0.374,0.269,-122.767,1598.26,5.118,-2.843,-52.865,162.202,158.286,-746.384
0.891,0.493,-9.932,12.829,0.374,0.269,-122.764,1598.36,5.118,-2.843,-52.282,160.668,160.843,-746.359
0.201,0.555,-9.984,5.748,0.13,0.391,-122.763,1598.4,1.152,-3.184,-51.747,159.076,163.697,-746.354
0.201,0.555,-9.984,5.748,0.13,0.391,-122.762,1598.44,1.152,-3.184,-51.217,157.499,166.681,-746.349
-0.259,0.579,-9.889,-0.66,-0.48,0.452,-122.766,1598.44,-1.495,-3.353,-50.723,155.885,169.924,-746.355
-0.259,0.579,-9.889,-0.66,-0.48,0.452,-122.769,1598.43,-1.495,-3.353,-50.235,154.287,173.3,-746.362
-0.259,0.579,-9.889,-0.66,-0.48,0.452,-122.772,1598.43,-1.495,-3.353,-49.751,152.706,176.805,-746.368
-0.326,0.579,-9.62,-3.468,-0.846,0.452,-122.779,1598.4,-1.935,-3.447,-49.281,151.113,-179.505,-746.378
-0.326,0.579,-9.62,-3.468,-0.846,0.452,-122.786,1598.38,-1.935,-3.447,-48.815,149.535,-175.705,-746.387
-0.326,0.579,-9.62,-3.468,-0.846,0.452,-122.792,1598.35,-1.935,-3.447,-48.353,147.978,-171.82,-746.395
-0.359,0.618,-9.539,-1.942,-0.48,0.391,-122.795,1598.34,-2.152,-3.705,-47.895,146.446,-167.886,-746.404
-0.359,0.618,-9.539,-1.942,-0.48,0.391,-122.798,1598.32,-2.152,-3.705,-47.441,144.929,-163.902,-746.413
-0.359,0.618,-9.539,-1.942,-0.48,0.391,-122.802,1598.31,-2.152,-3.705,-46.992,143.427,-159.893,-746.422
-0.402,0.575,-9.716,0.255,0.008,0.391,-122.802,1598.31,-2.367,-3.385,-46.546,141.961,-156.021,-746.434
-0.402,0.575,-9.716,0.255,0.008,0.391,-122.802,1598.31,-2.367,-3.385,-46.104,140.51,-151.938,-746.444
-0.273,0.618,-9.807,0.438,0.069,0.452,-122.801,1598.32,-1.591,-3.604,-45.658,139.072,-147.9,-746.451
-0.273,0.618,-9.807,0.438,0.069,0.452,-122.801,1598.32,-1.591,-3.604,-45.217,137.649,-143.948,-746.459
-0.273,0.618,-9.807,0.438,0.069,0.452,-122.8,1598.32,-1.591,-3.604,-44.78,136.24,-140.103,-746.466
-0.091,0.603,-9.802,-0.599,-0.114,0.391,-122.801,1598.32,-0.531,-3.522,-44.339,134.838,-136.356,-746.468
-0.091,0.603,-9.802,-0.599,-0.114,0.391,-122.802,1598.32,-0.531,-3.522,-43.901,133.449,-132.753,-746.47
-0.091,0.603,-9.802,-0.599,-0.114,0.391,-122.803,1598.31,-0.531,-3.522,-43.469,132.075,-129.308,-746.473
0.11,0.57,-9.659,-1.637,-0.236,0.391,-122.804,1598.3,0.652,-3.376,-43.029,130.707,-125.993,-746.47
0.11,0.57,-9.659,-1.637,-0.236,0.391,-122.806,1598.29,0.652,-3.376,-42.594,129.353,-122.847,-746.467
0.11,0.57,-9.659,-1.637,-0.236,0.391,-122.808,1598.28,0.652,-3.376,-42.164,128.013,-119.869,-746.464
0.038,0.594,-9.592,-1.027,-0.114,0.391,-122.808,1598.27,0.228,-3.542,-41.741,126.689,-117.068,-746.463
0.038,0.594,-9.592,-1.027,-0.114,0.391,-122.809,1598.26,0.228,-3.542,-41.322,125.379,-114.427,-746.462
0.038,0.594,-9.592,-1.027,-0.114,0.391,-122.81,1598.26,0.228,-3.542,-40.907,124.08,-111.937,-746.461
0.158,0.575,-9.649,1.964,0.191,0.452,-122.809,1598.27,0.937,-3.408,-40.487,122.823,-109.608,-746.457
0.158,0.575,-9.649,1.964,0.191,0.452,-122.807,1598.28,0.937,-3.408,-40.072,121.577,-107.412,-746.453
-0.134,0.594,-9.807,3.49,0.374,0.452,-122.805,1598.31,-0.782,-3.465,-39.676,120.354,-103.603,-746.456
-0.134,0.594,-9.807,3.49,0.374,0.452,-122.802,1598.33,-0.782,-3.465,-39.284,119.144,-101.725,-746.46
-0.134,0.594,-9.807,3.49,0.374,0.452,-122.799,1598.36,-0.782,-3.465,-38.895,117.949,-99.958,-746.463
-0.565,0.57,-9.884,2.269,0.252,0.391,-122.797,1598.38,-3.267,-3.3,-38.537,116.755,-98.327,-746.478
-0.565,0.57,-9.884,2.269,0.252,0.391,-122.795,1598.39,-3.267,-3.3,-38.182,115.572,-96.787,-746.492
-0.565,0.57,-9.884,2.269,0.252,0.391,-122.793,1598.41,-3.267,-3.3,-37.831,114.404,-95.334,-746.508
-0.694,0.589,-9.85,-0.66,-0.114,0.391,-122.794,1598.41,-4.025,-3.422,-37.494,113.22,-93.957,-746.528
-0.694,0.589,-9.85,-0.66,-0.114,0.391,-122.795,1598.4,-4.025,-3.422,-37.16,112.048,-92.654,-746.546
-0.397,0.584,-9.702,-2.858,-0.358,0.391,-122.798,1598.38,-2.342,-3.446,-36.815,110.871,-91.385,-746.556
-0.397,0.584,-9.702,-2.858,-0.358,0.391,-122.8,1598.36,-2.342,-3.446,-36.473,109.705,-90.182,-746.566
-0.397,0.584,-9.702,-2.858,-0.358,0.391,-122.803,1598.34,-2.342,-3.446,-36.134,108.551,-89.04,-746.576
0.072,0.57,-9.601,-2.247,-0.297,0.391,-122.805,1598.32,0.428,-3.397,-35.771,107.411,-87.919,-746.574
0.072,0.57,-9.601,-2.247,-0.297,0.391,-122.807,1598.31,0.428,-3.397,-35.412,106.285,-86.854,-746.572
0.072,0.57,-9.601,-2.247,-0.297,0.391,-122.809,1598.29,0.428,-3.397,-35.056,105.17,-85.84,-746.57
0.139,0.584,-9.577,0.194,-0.053,0.391,-122.81,1598.29,0.829,-3.491,-34.697,104.085,-84.875,-746.566
0.139,0.584,-9.577,0.194,-0.053,0.391,-122.81,1598.29,0.829,-3.491,-34.343,103.011,-83.954,-746.563
0.139,0.584,-9.577,0.194,-0.053,0.391,-122.81,1598.3,0.829,-3.491,-33.991,101.947,-83.075,-746.559
0.014,0.584,-9.649,2.636,0.069,0.452,-122.81,1598.32,0.085,-3.465,-33.65,100.917,-82.452,-746.558
0.014,0.584,-9.649,2.636,0.069,0.452,-122.809,1598.34,0.085,-3.465,-33.312,99.894,-81.654,-746.558
-0.235,0.546,-9.85,2.941,0.191,0.452,-122.808,1598.35,-1.363,-3.172,-32.991,98.884,-80.903,-746.563
-0.235,0.546,-9.85,2.941,0.191,0.452,-122.807,1598.37,-1.363,-3.172,-32.673,97.887,-80.184,-746.569
-0.235,0.546,-9.85,2.941,0.191,0.452,-122.805,1598.39,-1.363,-3.172,-32.359,96.9,-79.492,-746.575
-0.306,0.579,-9.822,0.011,0.13,0.513,-122.805,1598.39,-1.784,-3.376,-32.052,95.897,-78.823,-746.582
-0.306,0.579,-9.822,0.011,0.13,0.513,-122.804,1598.39,-1.784,-3.376,-31.748,94.904,-78.178,-746.59
-0.306,0.579,-9.822,0.011,0.13,0.513,-122.803,1598.39,-1.784,-3.376,-31.448,93.922,-77.557,-746.598
-0.024,0.57,-9.745,-2.247,-0.053,0.452,-122.803,1598.38,-0.141,-3.347,-31.135,92.931,-76.939,-746.599
-0.024,0.57,-9.745,-2.247,-0.053,0.452,-122.804,1598.36,-0.141,-3.347,-30.825,91.95,-76.344,-746.599
-0.024,0.57,-9.745,-2.247,-0.053,0.452,-122.804,1598.35,-0.141,-3.347,-30.519,90.977,-75.77,-746.6
0.273,0.579,-9.64,-2.247,-0.114,0.452,-122.805,1598.33,1.619,-3.44,-30.199,90.015,-75.202,-746.593
